,season,week,awayteam,hometeam,idgame,winner_home,home_coach,away_coach,weather_type,temperature,humidity,wind,streak_away,pass_yds_MA_5_away,pass_td_MA_5_away,rush_yds_MA_5_away,rush_td_MA_5_away,rec_yds_MA_5_away,rec_td_MA_5_away,fumbles_MA_5_away,fumbles_rec_MA_5_away,defense_sacks_MA_5_away,defense_td_MA_5_away,interceptions_MA_5_away,interceptions_td_MA_5_away,kicks_return_yds_MA_5_away,kicks_return_td_MA_5_away,punt_return_yds_MA_5_away,kicking_pts_MA_5_away,streak_home,pass_yds_MA_5_home,pass_td_MA_5_home,rush_yds_MA_5_home,rush_td_MA_5_home,rec_yds_MA_5_home,rec_td_MA_5_home,fumbles_MA_5_home,fumbles_rec_MA_5_home,defense_sacks_MA_5_home,defense_td_MA_5_home,interceptions_MA_5_home,interceptions_td_MA_5_home,kicks_return_yds_MA_5_home,kicks_return_td_MA_5_home,punt_return_yds_MA_5_home,kicking_pts_MA_5_home,delta_day_away,delta_day_home,stade,location,people,month,dayofmonth,dayofweek
670,2019,17,Titans,Texans,401127984,0,Bill O'Brien,Mike Vrabel,cloudy,64.0,36.0,12.0,-2.0,276.6,2.4,169.2,1.8,276.6,2.4,1.0,0.6,2.4,0.2,0.8,0.0,48.6,0.0,17.2,5.2,2.0,251.4,1.8,98.6,0.8,251.4,1.8,1.2,0.2,2.0,0.2,1.4,0.2,16.0,0.0,13.0,7.0,7.0,8.0,NRG Stadium,"Houston, TX",100.0,12,29,6
671,2019,17,49ers,Seahawks,401128040,0,Pete Carroll,Kyle Shanahan,cloudy,51.0,70.0,3.0,1.0,250.0,2.0,137.4,1.4,250.0,2.0,1.6,0.8,1.6,0.2,0.2,0.2,32.8,0.0,3.4,10.0,-1.0,228.0,1.2,148.6,1.0,228.0,1.2,1.4,1.0,1.2,0.2,1.6,0.2,25.4,0.0,11.0,7.4,8.0,7.0,Lumen Field,"Seattle, WA",100.0,12,30,0
672,2019,5,Ravens,Steelers,401128011,0,Mike Tomlin,John Harbaugh,rain,7.0,74.0,7.0,-2.0,268.8,2.2,223.8,1.6,268.8,2.2,1.2,0.2,1.6,0.0,1.2,0.0,48.0,0.0,17.6,9.0,1.0,236.8,1.4,64.6,0.4,236.8,1.4,1.4,1.2,3.6,0.0,0.6,0.0,30.6,0.0,6.4,7.6,7.0,5.0,Acrisure Stadium,"Pittsburgh, PA",94.0,10,6,6
673,2019,8,Broncos,Colts,401128051,1,Frank Reich,Vic Fangio,sunny,55.0,73.0,10.0,-1.0,217.6,0.8,116.4,1.0,217.6,0.8,2.2,0.0,2.6,0.0,1.0,0.0,25.8,0.0,19.0,5.6,2.0,239.6,2.4,113.8,0.4,239.6,2.4,0.8,0.4,2.4,0.0,0.6,0.0,42.8,0.0,15.4,6.6,9.0,7.0,Lucas Oil Stadium,"Indianapolis, IN",98.0,10,27,6
674,2019,8,Buccaneers,Titans,401128048,1,Mike Vrabel,Bruce Arians,cloudy,59.0,67.0,3.0,-2.0,315.4,2.2,93.6,1.2,315.4,2.2,1.2,1.0,2.4,0.2,0.8,0.0,14.4,0.0,8.4,8.8,1.0,248.8,1.0,93.4,0.6,248.8,1.0,2.0,0.4,2.2,0.0,0.4,0.0,22.0,0.0,7.4,2.6,14.0,6.0,Nissan Stadium,"Nashville, TN",90.0,10,27,6
675,2019,8,Giants,Lions,401128042,1,Matt Patricia,Pat Shurmur,indoor,68.0,70.0,,-3.0,225.4,1.2,91.8,0.8,225.4,1.2,2.2,0.4,3.0,0.4,1.2,0.2,47.6,0.0,11.0,4.2,-3.0,273.2,2.0,100.6,0.4,273.2,2.0,0.6,1.6,1.0,0.0,0.4,0.0,42.6,0.2,8.0,8.8,7.0,7.0,Ford Field,"Detroit, MI",91.0,10,27,6
676,2019,5,Patriots,Washington,401127864,0,Jay Gruden,Bill Belichick,cloudy,7.0,66.0,8.0,6.0,271.4,2.2,99.2,1.0,271.4,2.2,0.6,0.6,4.4,0.6,2.0,0.4,15.6,0.0,23.2,8.0,-4.0,,,,,,,,,,,,,,,,,7.0,7.0,FedExField,"Landover, MD",100.0,10,6,6
677,2019,5,Jaguars,Panthers,401127932,1,Ron Rivera,Doug Marrone,cloudy,72.0,59.0,4.0,2.0,217.4,1.6,114.2,0.0,217.4,1.6,1.4,0.4,3.6,0.0,0.2,0.0,19.6,0.0,8.4,7.8,2.0,266.6,1.2,108.8,1.4,266.6,1.2,2.0,0.2,4.0,0.0,1.0,0.0,31.2,0.0,13.8,9.6,6.0,7.0,Bank of America Stadium,"Charlotte, NC",99.0,10,6,6
678,2019,4,Seahawks,Cardinals,401128064,0,Kliff Kingsbury,Pete Carroll,indoor,,,,-1.0,264.8,2.2,144.6,1.6,264.8,2.2,1.0,1.6,2.4,0.0,0.2,0.0,37.2,0.0,7.0,5.4,-2.0,219.2,1.0,78.0,0.4,219.2,1.0,1.0,0.4,2.8,0.0,0.2,0.0,19.2,0.0,23.6,6.4,6.0,7.0,State Farm Stadium,"Glendale, AZ",93.0,9,29,6
679,2019,4,Panthers,Texans,401128026,0,Bill O'Brien,Ron Rivera,cloudy,89.0,61.0,6.0,1.0,282.6,1.4,118.2,1.2,282.6,1.4,1.8,0.4,3.0,0.0,0.8,0.0,43.4,0.0,17.0,8.4,2.0,270.2,1.6,108.2,1.4,270.2,1.6,1.4,1.0,2.8,0.0,0.6,0.0,26.8,0.0,20.6,5.6,6.0,6.0,NRG Stadium,"Houston, TX",100.0,9,29,6
680,2019,4,Vikings,Bears,401128093,1,Matt Nagy,Mike Zimmer,cloudy,67.0,89.0,8.0,1.0,177.4,1.4,148.8,1.4,177.4,1.4,1.6,0.6,2.6,0.0,0.6,0.0,18.0,0.0,11.6,6.2,2.0,197.6,0.8,109.6,1.0,197.6,0.8,0.8,0.4,3.2,0.2,1.0,0.2,20.8,0.0,8.8,5.2,7.0,5.0,Soldier Field,"Chicago, IL",100.0,9,29,6
681,2019,17,Raiders,Broncos,401128036,1,Vic Fangio,Jon Gruden,sunny,31.0,43.0,6.0,1.0,237.8,1.0,102.8,0.6,237.8,1.0,1.2,0.2,1.0,0.0,0.2,0.0,68.2,0.0,14.4,5.0,1.0,186.2,1.2,92.2,0.6,186.2,1.2,0.6,0.4,2.8,0.2,1.0,0.0,49.4,0.0,6.4,6.8,7.0,7.0,Empower Field at Mile High,"Denver, CO",100.0,12,29,6
682,2019,17,Saints,Panthers,401127975,0,Ron Rivera,Sean Payton,cloudy,63.0,89.0,9.0,2.0,290.0,3.2,109.6,1.0,290.0,3.2,0.6,0.6,4.4,0.0,0.6,0.0,71.0,0.0,17.0,10.4,-7.0,268.0,1.4,103.6,1.0,268.0,1.4,1.8,0.0,2.6,0.0,0.4,0.0,22.0,0.0,13.6,6.0,7.0,7.0,Bank of America Stadium,"Charlotte, NC",98.0,12,29,6
683,2019,4,Washington,Giants,401128059,1,Pat Shurmur,Jay Gruden,fair,77.0,42.0,11.0,-3.0,,,,,,,,,,,,,,,,,1.0,303.8,1.4,115.6,1.6,303.8,1.4,1.6,0.2,2.4,0.0,0.4,0.0,53.2,0.0,22.8,6.2,5.0,6.0,MetLife Stadium,"East Rutherford, NJ",90.0,9,29,6
684,2019,1,Packers,Bears,401127913,0,Matt Nagy,Matt LaFleur,,65.0,69.0,10.0,0.0,260.6,1.0,99.4,1.2,260.6,1.0,1.0,0.4,1.4,0.2,0.2,0.2,57.0,0.0,5.0,7.2,0.0,208.0,1.2,134.2,1.2,208.0,1.2,2.6,0.0,3.2,0.0,1.4,0.0,34.2,0.0,17.8,5.6,249.0,249.0,Soldier Field,"Chicago, IL",100.0,9,6,4
685,2019,17,Browns,Bengals,401127978,1,Zac Taylor,Freddie Kitchens,rain,64.0,80.0,7.0,-2.0,230.8,1.6,121.6,1.0,230.8,1.6,0.8,0.2,1.4,0.2,1.0,0.2,39.0,0.0,10.2,7.2,-3.0,254.0,1.4,106.4,0.4,254.0,1.4,1.8,0.0,2.4,0.0,0.8,0.0,68.8,0.0,15.0,7.8,7.0,7.0,Paycor Stadium,"Cincinnati, OH",73.0,12,29,6
686,2019,17,Packers,Lions,401127983,0,Matt Patricia,Matt LaFleur,indoor,68.0,70.0,,4.0,195.2,1.4,130.8,1.0,195.2,1.4,1.6,0.2,3.0,0.0,1.4,0.0,36.6,0.0,17.8,5.4,-8.0,213.8,1.0,98.2,0.4,213.8,1.0,0.8,0.2,1.4,0.0,0.6,0.0,16.6,0.0,26.2,5.8,5.0,6.0,Ford Field,"Detroit, MI",97.0,12,29,6
687,2019,17,Chargers,Chiefs,401127990,1,Andy Reid,Anthony Lynn,cloudy,4.0,70.0,16.0,-2.0,308.8,1.6,96.8,0.8,308.8,1.6,2.2,0.0,1.2,0.0,0.6,0.0,45.2,0.0,4.4,7.0,5.0,246.2,1.4,99.8,1.4,246.2,1.4,0.6,0.2,2.4,0.2,1.6,0.2,34.6,0.0,10.0,8.4,6.0,6.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,12,29,6
688,2019,8,Dolphins,Steelers,401128074,1,Mike Tomlin,Brian Flores,,59.0,50.0,2.0,-9.0,218.8,0.6,75.8,0.6,218.8,0.6,2.2,0.2,1.2,0.0,0.2,0.0,40.8,0.0,13.4,3.4,1.0,191.2,1.6,85.4,0.8,191.2,1.6,1.4,1.4,3.8,0.2,1.6,0.0,18.6,0.0,7.8,8.4,8.0,14.0,Acrisure Stadium,"Pittsburgh, PA",87.0,10,29,1
689,2019,8,Packers,Chiefs,401128073,0,Andy Reid,Matt LaFleur,cloudy,54.0,60.0,5.0,3.0,321.4,2.0,100.8,1.6,321.4,2.0,0.6,0.4,2.4,0.0,1.0,0.0,44.8,0.0,-1.8,9.0,1.0,295.2,1.8,86.4,0.8,295.2,1.8,2.0,0.8,3.2,0.4,0.6,0.0,53.8,0.0,12.6,8.8,7.0,10.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,10,28,0
690,2019,17,Bears,Vikings,401127991,0,Mike Zimmer,Matt Nagy,indoor,,,,-2.0,270.2,1.6,100.2,0.4,270.2,1.6,1.2,0.4,1.4,0.0,0.2,0.0,44.4,0.0,13.4,6.0,-1.0,233.2,1.6,85.8,1.0,233.2,1.6,1.8,1.4,3.0,0.4,1.6,0.2,27.6,0.0,13.2,7.2,6.0,5.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,12,29,6
691,2019,17,Dolphins,Patriots,401127909,0,Bill Belichick,Brian Flores,cloudy,43.0,41.0,2.0,1.0,304.6,2.4,98.0,0.6,304.6,2.4,1.2,0.2,1.8,0.0,1.2,0.0,36.8,0.0,6.6,9.6,2.0,223.8,1.6,131.6,0.6,223.8,1.6,0.6,0.4,1.6,0.2,1.2,0.2,49.8,0.0,4.8,7.0,7.0,7.0,Gillette Stadium,"Foxboro, MA",100.0,12,29,6
692,2019,17,Falcons,Buccaneers,401128034,0,Bruce Arians,Dan Quinn,cloudy,78.0,77.0,12.0,3.0,309.0,1.6,105.8,1.2,309.0,1.6,1.2,1.0,1.8,0.0,0.8,0.0,37.8,0.0,12.0,8.6,-1.0,369.6,2.4,87.4,1.0,369.6,2.4,0.8,1.2,3.8,0.6,1.2,0.2,28.6,0.0,7.4,7.4,7.0,8.0,Raymond James Stadium,"Tampa, FL",77.0,12,29,6
693,2019,5,Buccaneers,Saints,401127965,1,Sean Payton,Bruce Arians,sunny,85.0,77.0,7.0,1.0,302.4,2.6,109.0,0.6,302.4,2.6,1.0,1.0,2.4,0.4,1.0,0.2,37.0,0.0,7.8,9.4,2.0,212.2,1.0,118.8,0.6,212.2,1.0,0.6,0.8,2.2,0.2,0.4,0.0,25.0,0.0,29.6,7.6,6.0,6.0,Caesars Superdome,"New Orleans, LA",100.0,10,6,6
694,2019,5,Vikings,Giants,401127971,0,Pat Shurmur,Mike Zimmer,cloudy,66.0,73.0,10.0,-1.0,173.4,0.8,136.8,1.6,173.4,0.8,2.2,0.6,2.2,0.0,0.6,0.0,7.6,0.0,12.4,4.4,2.0,287.0,1.4,131.8,1.4,287.0,1.4,2.4,0.2,2.8,0.2,1.0,0.2,50.0,0.0,24.4,5.6,6.0,7.0,MetLife Stadium,"East Rutherford, NJ",91.0,10,6,6
695,2019,5,Jets,Eagles,401128006,1,Doug Pederson,Adam Gase,cloudy,68.0,68.0,10.0,-6.0,196.4,0.8,69.6,0.2,196.4,0.8,1.4,0.8,2.0,0.4,0.8,0.4,73.2,0.2,3.4,3.2,1.0,246.0,2.4,120.8,1.0,246.0,2.4,1.0,0.2,1.4,0.0,1.0,0.0,51.2,0.0,11.6,5.6,14.0,9.0,Lincoln Financial Field,"Philadelphia, PA",100.0,10,6,6
696,2019,8,Raiders,Texans,401128043,1,Bill O'Brien,Jon Gruden,sunny,76.0,47.0,1.0,-1.0,237.4,1.6,145.8,0.8,237.4,1.6,1.6,0.4,1.4,0.2,0.6,0.2,32.8,0.0,14.8,5.0,-1.0,305.0,2.0,126.6,1.4,305.0,2.0,1.8,1.2,2.4,0.2,0.4,0.2,21.0,0.0,17.4,6.8,7.0,7.0,NRG Stadium,"Houston, TX",100.0,10,27,6
697,2019,8,Browns,Patriots,401127895,1,Bill Belichick,Freddie Kitchens,rain,49.0,91.0,11.0,-2.0,246.2,0.8,123.4,1.6,246.2,0.8,1.0,0.8,3.0,0.0,0.8,0.0,48.8,0.0,9.4,6.6,9.0,280.2,1.2,92.0,2.0,280.2,1.2,0.8,0.8,3.4,0.2,2.6,0.0,23.2,0.0,25.4,6.2,14.0,5.0,Gillette Stadium,"Foxboro, MA",100.0,10,27,6
698,2019,8,Panthers,49ers,401128050,1,Kyle Shanahan,Ron Rivera,sunny,66.0,20.0,19.0,4.0,246.8,1.4,130.0,1.4,246.8,1.4,2.0,1.2,5.2,0.2,1.6,0.0,28.8,0.0,10.4,9.4,6.0,232.8,1.2,187.6,1.6,232.8,1.2,1.4,1.0,3.4,0.0,0.8,0.0,16.6,0.0,31.4,8.2,14.0,7.0,Levi's Stadium,"Santa Clara, CA",100.0,10,27,6
699,2019,4,Browns,Ravens,401128018,0,John Harbaugh,Freddie Kitchens,cloudy,83.0,57.0,8.0,-1.0,305.6,1.8,92.6,0.4,305.6,1.8,0.2,0.6,3.0,0.0,0.4,0.0,57.6,0.0,24.8,6.6,-1.0,260.2,1.8,221.0,1.6,260.2,1.8,1.2,0.4,2.2,0.2,1.4,0.0,38.8,0.0,18.2,10.0,6.0,7.0,M&T Bank Stadium,"Baltimore, MD",100.0,9,29,6
700,2019,17,Washington,Cowboys,401127980,1,Jason Garrett,Bill Callahan,,,,,-3.0,207.2,1.2,127.2,1.4,207.2,1.2,1.2,0.8,4.0,0.0,0.8,0.0,51.4,0.2,6.2,8.2,-1.0,275.6,1.0,122.2,1.0,275.6,1.0,1.4,0.2,2.2,0.0,0.4,0.0,22.2,0.0,6.0,7.8,7.0,7.0,AT&T Stadium,"Arlington, TX",91.0,12,29,6
701,2019,4,Chargers,Dolphins,401128055,0,Brian Flores,Anthony Lynn,cloudy,88.0,53.0,15.0,-2.0,260.2,1.2,100.4,0.8,260.2,1.2,1.8,1.0,1.6,0.2,0.6,0.0,31.6,0.0,6.4,5.0,-6.0,180.2,0.6,59.2,0.0,180.2,0.6,1.6,0.4,2.0,0.2,0.4,0.2,59.6,0.0,5.4,3.2,6.0,7.0,Hard Rock Stadium,"Miami Gardens, FL",99.0,9,29,6
702,2019,4,Jaguars,Broncos,401128097,0,Vic Fangio,Doug Marrone,sunny,87.0,11.0,24.0,1.0,203.8,1.2,85.6,0.2,203.8,1.2,1.6,0.6,4.2,0.2,0.2,0.2,19.6,0.0,16.6,6.0,-7.0,253.4,1.0,103.2,0.4,253.4,1.0,1.6,0.4,0.2,0.0,0.4,0.0,47.2,0.0,8.2,5.0,9.0,7.0,Empower Field at Mile High,"Denver, CO",100.0,9,29,6
703,2019,8,Eagles,Bills,401128037,0,Sean McDermott,Doug Pederson,rain,54.0,87.0,23.0,-2.0,221.0,1.8,122.0,0.8,221.0,1.8,2.2,0.6,3.0,0.4,1.0,0.2,41.4,0.0,12.2,5.8,2.0,239.4,1.2,137.4,1.0,239.4,1.2,1.0,0.6,1.8,0.0,1.2,0.0,31.4,0.2,16.4,5.6,6.0,7.0,Highmark Stadium,"Orchard Park, NY",97.0,10,27,6
704,2019,7,Dolphins,Bills,401127942,1,Sean McDermott,Brian Flores,sunny,65.0,54.0,7.0,-8.0,200.4,0.6,58.2,0.2,200.4,0.6,1.8,0.2,1.0,0.0,0.2,0.0,50.2,0.0,9.6,3.6,1.0,249.8,1.0,139.6,1.2,249.8,1.0,1.4,0.6,2.4,0.0,1.0,0.0,22.4,0.0,14.0,4.4,7.0,14.0,Highmark Stadium,"Orchard Park, NY",95.0,10,20,6
705,2019,7,Rams,Falcons,401127940,0,Dan Quinn,Sean McVay,,66.0,79.0,,-3.0,308.2,1.2,84.8,1.4,308.2,1.2,1.2,0.4,2.0,0.2,0.8,0.2,19.2,0.0,13.2,7.8,-4.0,341.4,2.6,73.6,0.4,341.4,2.6,0.8,0.4,0.8,0.0,0.4,0.0,46.8,0.0,8.2,6.2,6.0,6.0,Mercedes-Benz Stadium,"Atlanta, GA",96.0,10,20,6
706,2019,7,Chiefs,Broncos,401127902,0,Vic Fangio,Andy Reid,cloudy,75.0,7.0,6.0,-2.0,345.2,2.2,76.6,0.8,345.2,2.2,2.0,0.6,2.0,0.2,1.0,0.0,61.2,0.0,12.2,7.2,2.0,233.4,1.0,120.2,0.8,233.4,1.0,1.6,0.0,2.4,0.0,1.0,0.0,25.8,0.0,23.6,6.8,4.0,4.0,Empower Field at Mile High,"Denver, CO",100.0,10,18,4
707,2019,6,Lions,Packers,401128132,1,Matt LaFleur,Matt Patricia,cloudy,43.0,73.0,5.0,-1.0,234.4,1.8,116.4,0.4,234.4,1.8,0.6,1.2,1.8,0.0,0.4,0.0,35.6,0.2,16.6,7.6,1.0,261.4,1.2,93.0,1.6,261.4,1.2,0.8,0.8,3.0,0.0,1.4,0.0,13.6,0.0,0.2,7.0,15.0,8.0,Lambeau Field,"Green Bay, WI",95.0,10,15,1
708,2019,6,Steelers,Chargers,401128131,0,Anthony Lynn,Mike Tomlin,,71.0,61.0,9.0,-1.0,220.0,1.4,67.0,0.6,220.0,1.4,1.6,1.2,3.8,0.0,1.2,0.0,25.4,0.0,5.0,7.8,-1.0,294.4,1.4,89.8,0.6,294.4,1.4,1.2,0.4,2.4,0.0,0.8,0.0,38.0,0.0,13.8,7.4,7.0,7.0,Dignity Health Sports Park,"Carson, CA",94.0,10,14,0
709,2019,6,Cowboys,Jets,401128130,1,Adam Gase,Jason Garrett,fair,66.0,38.0,7.0,-2.0,321.2,2.2,140.8,1.2,321.2,2.2,0.6,0.6,2.4,0.0,0.2,0.0,16.8,0.0,9.8,5.8,-7.0,152.2,0.2,73.6,0.2,152.2,0.2,1.6,0.8,1.4,0.4,0.8,0.4,35.2,0.0,3.4,1.6,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",95.0,10,13,6
710,2019,6,Titans,Broncos,401128129,1,Vic Fangio,Mike Vrabel,sunny,69.0,9.0,7.0,-1.0,223.2,1.4,115.6,0.8,223.2,1.4,1.8,0.4,3.2,0.2,1.0,0.2,20.2,0.0,6.0,4.8,1.0,251.6,1.2,118.6,0.6,251.6,1.2,1.4,0.0,1.0,0.0,0.4,0.0,25.8,0.0,14.0,6.8,7.0,7.0,Empower Field at Mile High,"Denver, CO",100.0,10,13,6
711,2019,6,Falcons,Cardinals,401128126,1,Kliff Kingsbury,Dan Quinn,,,,,-3.0,331.0,2.2,67.6,0.4,331.0,2.2,0.8,0.4,1.0,0.0,0.4,0.0,39.0,0.0,14.0,4.4,1.0,233.0,0.6,121.4,0.8,233.0,0.6,0.8,0.2,3.0,0.0,0.2,0.0,29.6,0.0,22.2,9.0,7.0,7.0,State Farm Stadium,"Glendale, AZ",93.0,10,13,6
712,2019,6,49ers,Rams,401128128,0,Sean McVay,Kyle Shanahan,sunny,77.0,42.0,2.0,4.0,243.6,2.0,185.4,1.4,243.6,2.0,1.4,0.8,2.6,0.4,1.4,0.4,18.0,0.0,17.8,8.2,-2.0,329.8,1.4,96.2,1.6,329.8,1.4,1.0,0.6,2.2,0.2,0.8,0.2,4.4,0.0,15.4,10.0,5.0,9.0,Los Angeles Memorial Coliseum,"Los Angeles, CA",98.0,10,13,6
713,2019,6,Bengals,Ravens,401128105,1,John Harbaugh,Zac Taylor,cloudy,64.0,43.0,7.0,-7.0,282.4,1.4,61.2,0.2,282.4,1.4,2.0,0.6,1.2,0.0,0.4,0.0,58.4,0.0,10.2,6.4,1.0,265.2,2.4,192.2,1.4,265.2,2.4,1.0,0.4,1.8,0.0,0.8,0.0,49.8,0.0,18.0,9.0,7.0,7.0,M&T Bank Stadium,"Baltimore, MD",99.0,10,13,6
714,2019,6,Saints,Jaguars,401128116,0,Doug Marrone,Sean Payton,sunny,81.0,56.0,3.0,3.0,257.6,1.6,104.4,0.4,257.6,1.6,0.8,0.8,3.2,0.2,0.4,0.0,25.0,0.0,27.6,8.6,-1.0,270.8,2.0,138.0,0.2,270.8,2.0,1.6,0.2,3.0,0.0,0.2,0.0,11.6,0.0,8.4,9.0,7.0,7.0,TIAA Bank Field,"Jacksonville, FL",95.0,10,13,6
715,2019,6,Eagles,Vikings,401128123,1,Mike Zimmer,Doug Pederson,indoor,,,,2.0,235.2,2.0,111.8,1.2,235.2,2.0,1.4,0.4,2.6,0.4,1.2,0.2,56.0,0.0,18.2,5.8,1.0,208.2,1.0,166.4,1.6,208.2,1.0,2.8,0.6,3.0,0.0,0.8,0.0,16.0,0.0,14.6,6.4,7.0,7.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,10,13,6
716,2019,6,Washington,Dolphins,401128121,0,Brian Flores,Bill Callahan,cloudy,84.0,66.0,13.0,-5.0,239.8,1.4,68.8,0.4,239.8,1.4,1.2,0.4,1.8,0.0,1.0,0.0,41.0,0.0,10.0,3.8,-7.0,187.0,0.6,61.2,0.0,187.0,0.6,2.0,0.2,1.2,0.2,0.4,0.2,70.8,0.0,3.0,3.8,7.0,14.0,Hard Rock Stadium,"Miami Gardens, FL",92.0,10,13,6
717,2019,6,Texans,Chiefs,401128119,0,Andy Reid,Bill O'Brien,sunny,56.0,47.0,2.0,1.0,272.8,2.2,129.4,1.0,272.8,2.2,2.0,1.0,3.0,0.2,0.4,0.2,6.8,0.0,15.8,5.8,-1.0,366.2,2.2,88.6,1.0,366.2,2.2,1.8,0.6,2.2,0.2,0.8,0.0,49.2,0.0,12.2,9.2,7.0,6.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,10,13,6
718,2019,6,Seahawks,Browns,401128111,0,Freddie Kitchens,Pete Carroll,sunny,58.0,38.0,20.0,2.0,281.8,2.4,122.6,1.0,281.8,2.4,1.6,1.0,1.8,0.2,0.6,0.2,29.0,0.0,3.8,5.0,-1.0,253.4,0.8,112.4,1.2,253.4,0.8,0.8,0.6,3.2,0.0,0.8,0.0,49.0,0.0,12.0,6.4,9.0,5.0,FirstEnergy Stadium,"Cleveland, OH",100.0,10,13,6
719,2019,6,Panthers,Buccaneers,401128096,0,Bruce Arians,Ron Rivera,cloudy,61.0,86.0,14.0,3.0,249.2,1.0,143.6,1.6,249.2,1.0,2.2,0.8,4.0,0.2,0.8,0.0,39.0,0.0,14.4,8.6,-1.0,274.2,2.2,109.4,0.8,274.2,2.2,1.0,1.0,2.2,0.4,1.0,0.2,26.4,0.0,6.0,9.0,6.0,6.0,Tottenham Hotspur Stadium,London,97.0,10,13,6
720,2019,6,Giants,Patriots,401127917,1,Bill Belichick,Pat Shurmur,cloudy,54.0,61.0,13.0,-1.0,263.2,1.2,116.0,1.0,263.2,1.2,2.2,0.2,2.6,0.2,1.0,0.2,36.8,0.0,24.0,4.6,7.0,291.0,2.0,99.0,1.2,291.0,2.0,0.6,0.2,4.6,0.4,2.2,0.4,15.6,0.0,27.4,8.2,4.0,4.0,Gillette Stadium,"Foxboro, MA",100.0,10,11,4
721,2019,7,Jaguars,Bengals,401127945,0,Zac Taylor,Doug Marrone,sunny,7.0,63.0,2.0,-2.0,233.4,1.4,136.8,0.2,233.4,1.4,1.4,0.2,3.6,0.0,0.2,0.0,4.0,0.0,8.4,8.6,-8.0,245.8,1.0,61.0,0.4,245.8,1.0,1.2,0.6,0.6,0.0,0.4,0.0,86.8,0.2,3.4,5.8,7.0,7.0,Paycor Stadium,"Cincinnati, OH",65.0,10,20,6
722,2019,8,Chargers,Bears,401128039,0,Matt Nagy,Anthony Lynn,,52.0,59.0,9.0,-3.0,299.0,1.6,51.6,0.2,299.0,1.6,1.2,0.4,2.4,0.0,0.8,0.0,41.0,0.0,15.2,8.0,-2.0,207.4,1.6,74.8,0.4,207.4,1.6,0.4,1.2,2.6,0.2,0.8,0.2,61.6,0.2,20.8,7.0,6.0,6.0,Soldier Field,"Chicago, IL",100.0,10,27,6
723,2019,7,Vikings,Lions,401127947,0,Matt Patricia,Mike Zimmer,,69.0,70.0,,2.0,255.2,1.6,156.4,1.2,255.2,1.6,2.6,0.6,2.6,0.0,0.8,0.0,13.4,0.0,15.8,7.2,-2.0,255.2,1.8,110.4,0.6,255.2,1.8,0.6,1.6,1.6,0.0,0.6,0.0,36.8,0.2,13.0,9.0,7.0,5.0,Ford Field,"Detroit, MI",94.0,10,20,6
724,2019,7,Raiders,Packers,401127949,1,Matt LaFleur,Jon Gruden,sunny,55.0,74.0,6.0,2.0,223.4,1.2,134.4,1.2,223.4,1.2,1.4,0.4,1.8,0.2,0.6,0.2,43.2,0.0,7.2,5.0,2.0,277.4,1.4,117.6,1.6,277.4,1.4,1.0,0.8,2.6,0.0,1.2,0.0,32.8,0.0,-1.8,8.4,14.0,5.0,Lambeau Field,"Green Bay, WI",96.0,10,20,6
725,2019,8,Seahawks,Falcons,401128035,0,Dan Quinn,Pete Carroll,sunny,65.0,63.0,,-1.0,290.0,2.0,133.2,1.0,290.0,2.0,1.6,0.6,1.0,0.2,1.0,0.2,36.0,0.0,4.2,7.2,-5.0,322.2,2.2,69.8,0.4,322.2,2.2,1.4,0.2,0.2,0.0,0.0,0.0,59.8,0.0,4.6,5.8,6.0,7.0,Mercedes-Benz Stadium,"Atlanta, GA",95.0,10,27,6
726,2019,4,Cowboys,Saints,401128102,1,Sean Payton,Jason Garrett,sunny,87.0,62.0,10.0,5.0,293.6,2.8,133.6,1.2,293.6,2.8,0.4,1.2,1.8,0.2,0.2,0.0,20.2,0.0,6.0,6.4,1.0,238.8,1.2,106.8,1.2,238.8,1.2,0.8,0.8,2.6,0.2,0.2,0.0,19.2,0.0,25.0,6.6,7.0,7.0,Caesars Superdome,"New Orleans, LA",100.0,9,30,0
727,2019,5,Falcons,Texans,401127960,1,Bill O'Brien,Dan Quinn,cloudy,86.0,63.0,4.0,-2.0,341.6,2.2,78.0,0.4,341.6,2.2,0.6,0.2,1.2,0.0,0.6,0.0,42.2,0.0,19.6,5.2,-1.0,234.4,1.2,123.0,1.2,234.4,1.2,1.2,1.2,3.2,0.0,0.4,0.0,2.4,0.0,22.6,5.2,7.0,7.0,NRG Stadium,"Houston, TX",100.0,10,6,6
728,2019,8,Washington,Vikings,401127905,1,Mike Zimmer,Bill Callahan,indoor,,,,-1.0,168.2,0.8,103.6,0.2,168.2,0.8,1.6,0.4,2.8,0.0,1.4,0.0,44.6,0.0,8.8,2.4,3.0,276.8,2.2,150.0,1.4,276.8,2.2,2.0,0.2,2.6,0.0,1.0,0.0,34.4,0.0,12.6,7.6,4.0,4.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,10,25,4
