,season,week,awayteam,hometeam,awayscore,homescore,idgame,score_abs,winner_home,winner_away,winner_team,concat,home_coach,away_coach,location,weather_type,temperature,humidity,wind
557,2019,11,Patriots,Eagles,17,10,401127897,-7,0,1,Patriots,2019_11_Eagles_Patriots,Doug Pederson,Bill Belichick,Home,cloudy,42,57,13
558,2019,16,Lions,Broncos,17,27,401127893,10,1,0,Broncos,2019_16_Broncos_Lions,Vic Fangio,Matt Patricia,Home,cloudy,67,8,3
559,2019,12,Dolphins,Browns,24,41,401127919,17,1,0,Browns,2019_12_Browns_Dolphins,Freddie Kitchens,Brian Flores,Home,cloudy,39,73,14
560,2019,3,Saints,Seahawks,33,27,401127993,-6,0,1,Saints,2019_03_Seahawks_Saints,Pete Carroll,Sean Payton,Home,rain,63,85,8
561,2019,15,Buccaneers,Lions,38,17,401128028,-21,0,1,Buccaneers,2019_15_Lions_Buccaneers,Matt Patricia,Bruce Arians,Home,indoor,68,70,5
562,2019,15,Patriots,Bengals,34,13,401127955,-21,0,1,Patriots,2019_15_Bengals_Patriots,Zac Taylor,Bill Belichick,Home,cloudy,36,58,6
563,2019,15,Jets,Ravens,21,42,401128020,21,1,0,Ravens,2019_15_Ravens_Jets,John Harbaugh,Adam Gase,Home,cloudy,33,55,3
564,2019,14,Giants,Eagles,17,23,401128013,6,1,0,Eagles,2019_14_Eagles_Giants,Doug Pederson,Pat Shurmur,Home,rain,53,87,11
565,2019,14,Seahawks,Rams,12,28,401128009,16,1,0,Rams,2019_14_Rams_Seahawks,Sean McVay,Pete Carroll,Home,cloudy,6,79,4
566,2019,14,Steelers,Cardinals,23,17,401128002,-6,0,1,Steelers,2019_14_Cardinals_Steelers,Kliff Kingsbury,Mike Tomlin,Home,cloudy,68,70,5
567,2019,14,Chiefs,Patriots,23,16,401127930,-7,0,1,Chiefs,2019_14_Patriots_Chiefs,Bill Belichick,Andy Reid,Home,cloudy,32,56,8
568,2019,14,Titans,Raiders,42,21,401128005,-21,0,1,Titans,2019_14_Raiders_Titans,Jon Gruden,Mike Vrabel,Home,cloudy,59,78,5
569,2019,14,Chargers,Jaguars,45,10,401127997,-35,0,1,Chargers,2019_14_Jaguars_Chargers,Doug Marrone,Anthony Lynn,Home,cloudy,62,89,712
570,2019,14,Broncos,Texans,38,24,401127920,-14,0,1,Broncos,2019_14_Texans_Broncos,Bill O'Brien,Vic Fangio,Home,sunny,7,80,4
571,2019,14,Colts,Buccaneers,35,38,401127994,3,1,0,Buccaneers,2019_14_Buccaneers_Colts,Bruce Arians,Frank Reich,Home,cloudy,78,58,9
572,2019,14,Dolphins,Jets,21,22,401127969,1,1,0,Jets,2019_14_Jets_Dolphins,Adam Gase,Brian Flores,Home,sunny,41,47,9
573,2019,14,49ers,Saints,48,46,401127964,-2,0,1,49ers,2019_14_Saints_49ers,Sean Payton,Kyle Shanahan,Home,sunny,64,69,1
574,2019,14,Lions,Vikings,7,20,401127926,13,1,0,Vikings,2019_14_Vikings_Lions,Mike Zimmer,Matt Patricia,Home,indoor,68,70,5
575,2019,14,Washington,Packers,15,20,401127916,5,1,0,Packers,2019_14_Packers_Washington,Matt LaFleur,Bill Callahan,Home,cloudy,37,75,10
576,2019,14,Bengals,Browns,19,27,401127867,8,1,0,Browns,2019_14_Browns_Bengals,Freddie Kitchens,Zac Taylor,Home,sunny,48,58,16
577,2019,14,Ravens,Bills,24,17,401127868,-7,0,1,Ravens,2019_14_Bills_Ravens,Sean McDermott,John Harbaugh,Home,cloudy,43,48,18
578,2019,14,Panthers,Falcons,20,40,401127869,20,1,0,Falcons,2019_14_Falcons_Panthers,Dan Quinn,Ron Rivera,Home,cloudy,68,70,5
579,2019,14,Cowboys,Bears,24,31,401127871,7,1,0,Bears,2019_14_Bears_Cowboys,Matt Nagy,Jason Garrett,Home,cloudy,44,66,9
580,2019,3,Titans,Jaguars,7,20,401127859,13,1,0,Jaguars,2019_03_Jaguars_Titans,Doug Marrone,Mike Vrabel,Home,rain,73,87,9
581,2019,3,Bengals,Bills,17,21,401127915,4,1,0,Bills,2019_03_Bills_Bengals,Sean McDermott,Zac Taylor,Home,sunny,83,53,13
582,2019,15,Bears,Packers,13,21,401128031,8,1,0,Packers,2019_15_Packers_Bears,Matt LaFleur,Matt Nagy,Home,sunny,11,70,7
583,2019,15,Texans,Titans,24,21,401128068,-3,0,1,Texans,2019_15_Titans_Texans,Mike Vrabel,Bill O'Brien,Home,cloudy,45,71,4
584,2019,15,Broncos,Chiefs,3,23,401128056,20,1,0,Chiefs,2019_15_Chiefs_Broncos,Andy Reid,Vic Fangio,Home,snow,24,88,8
585,2019,15,Dolphins,Giants,20,36,401128060,16,1,0,Giants,2019_15_Giants_Dolphins,Pat Shurmur,Brian Flores,Home,cloudy,48,42,19
586,2019,2,Jaguars,Texans,12,13,401128101,1,1,0,Texans,2019_02_Texans_Jaguars,Bill O'Brien,Doug Marrone,Home,sunny,89,52,10
587,2019,2,Chiefs,Raiders,28,10,401128118,-18,0,1,Chiefs,2019_02_Raiders_Chiefs,Jon Gruden,Andy Reid,Home,sunny,7,61,13
588,2019,2,Bears,Broncos,16,14,401128120,-2,0,1,Bears,2019_02_Broncos_Bears,Vic Fangio,Matt Nagy,Home,sunny,87,14,3
589,2019,1,Steelers,Patriots,3,33,401127860,30,1,0,Patriots,2019_01_Patriots_Steelers,Bill Belichick,Mike Tomlin,Home,cloudy,66,62,2
590,2019,2,Saints,Rams,9,27,401128122,18,1,0,Rams,2019_02_Rams_Saints,Sean McVay,Sean Payton,Home,cloudy,85,44,4
591,2019,2,Eagles,Falcons,20,24,401128124,4,1,0,Falcons,2019_02_Falcons_Eagles,Dan Quinn,Doug Pederson,Home,cloudy,68,70,5
592,2019,2,Browns,Jets,23,3,401128127,-20,0,1,Browns,2019_02_Jets_Browns,Adam Gase,Freddie Kitchens,Home,cloudy,72,69,3
593,2019,15,Colts,Saints,7,34,401128117,27,1,0,Saints,2019_15_Saints_Colts,Sean Payton,Frank Reich,Home,cloudy,73,87,10
594,2019,15,Bills,Steelers,17,10,401128065,-7,0,1,Bills,2019_15_Steelers_Bills,Mike Tomlin,Sean McDermott,Home,cloudy,31,67,6
595,2019,2,Cardinals,Ravens,17,23,401128061,6,1,0,Ravens,2019_02_Ravens_Cardinals,John Harbaugh,Kliff Kingsbury,Home,sunny,82,60,8
596,2019,3,Dolphins,Cowboys,6,31,401127921,25,1,0,Cowboys,2019_03_Cowboys_Dolphins,Jason Garrett,Brian Flores,Home,cloudy,68,70,5
597,2019,2,Cowboys,Washington,31,21,401128115,-10,0,1,Cowboys,2019_02_Washington_Cowboys,Jay Gruden,Jason Garrett,Home,sunny,8,46,7
598,2019,15,Falcons,49ers,29,22,401128108,-7,0,1,Falcons,2019_15_49ers_Falcons,Kyle Shanahan,Dan Quinn,Home,cloudy,55,58,6
599,2019,15,Rams,Cowboys,21,44,401128103,23,1,0,Cowboys,2019_15_Cowboys_Rams,Jason Garrett,Sean McVay,Home,cloudy,76,47,9
600,2019,15,Vikings,Chargers,39,10,401128113,-29,0,1,Vikings,2019_15_Chargers_Vikings,Anthony Lynn,Mike Zimmer,Home,sunny,64,28,14
601,2019,1,49ers,Buccaneers,31,17,401128010,-14,0,1,49ers,2019_01_Buccaneers_49ers,Bruce Arians,Kyle Shanahan,Home,cloudy,93,52,9
602,2019,1,Giants,Cowboys,17,35,401128007,18,1,0,Cowboys,2019_01_Cowboys_Giants,Jason Garrett,Pat Shurmur,Home,cloudy,68,70,5
603,2019,15,Browns,Cardinals,24,38,401128094,14,1,0,Cardinals,2019_15_Cardinals_Browns,Kliff Kingsbury,Freddie Kitchens,Home,sunny,66,24,11
604,2019,15,Jaguars,Raiders,20,16,401128099,-4,0,1,Jaguars,2019_15_Raiders_Jaguars,Jon Gruden,Doug Marrone,Home,sunny,59,52,7
605,2019,15,Seahawks,Panthers,30,24,401128024,-6,0,1,Seahawks,2019_15_Panthers_Seahawks,Ron Rivera,Pete Carroll,Home,sunny,56,45,5
606,2019,15,Eagles,Washington,37,27,401128071,-10,0,1,Eagles,2019_15_Washington_Eagles,Bill Callahan,Doug Pederson,Home,sunny,52,44,13
607,2019,2,Seahawks,Steelers,28,26,401128110,-2,0,1,Seahawks,2019_02_Steelers_Seahawks,Mike Tomlin,Pete Carroll,Home,sunny,81,51,3
608,2019,1,Bills,Jets,17,16,401127963,-1,0,1,Bills,2019_01_Jets_Bills,Adam Gase,Sean McDermott,Home,sunny,77,46,6
609,2019,3,Broncos,Packers,16,27,401127925,11,1,0,Packers,2019_03_Packers_Broncos,Matt LaFleur,Vic Fangio,Home,rain,69,93,7
610,2019,3,Ravens,Chiefs,28,33,401127953,5,1,0,Chiefs,2019_03_Chiefs_Ravens,Andy Reid,John Harbaugh,Home,cloudy,71,87,3
611,2019,13,Bears,Lions,24,20,401128015,-4,0,1,Bears,2019_13_Lions_Bears,Matt Patricia,Matt Nagy,Home,indoor,68,70,5
612,2019,12,Ravens,Rams,45,6,401128012,-39,0,1,Ravens,2019_12_Rams_Ravens,Sean McVay,John Harbaugh,Home,cloudy,62,64,5
613,2019,12,Packers,49ers,8,37,401128004,29,1,0,49ers,2019_12_49ers_Packers,Kyle Shanahan,Matt LaFleur,Home,cloudy,63,40,7
614,2019,12,Cowboys,Patriots,9,13,401127957,4,1,0,Patriots,2019_12_Patriots_Cowboys,Bill Belichick,Jason Garrett,Home,rain,38,90,16
615,2019,12,Jaguars,Titans,20,42,401128000,22,1,0,Titans,2019_12_Titans_Jaguars,Mike Vrabel,Doug Marrone,Home,sunny,52,54,9
616,2019,12,Lions,Washington,16,19,401127996,3,1,0,Washington,2019_12_Washington_Lions,Bill Callahan,Matt Patricia,Home,sunny,46,56,17
617,2019,12,Seahawks,Eagles,17,9,401128008,-8,0,1,Seahawks,2019_12_Eagles_Seahawks,Doug Pederson,Pete Carroll,Home,rain,4,78,17
618,2019,12,Raiders,Jets,3,34,401127924,31,1,0,Jets,2019_12_Jets_Raiders,Adam Gase,Jon Gruden,Home,rain,43,93,12
619,2019,12,Panthers,Saints,31,34,401127922,3,1,0,Saints,2019_12_Saints_Panthers,Sean Payton,Ron Rivera,Home,sunny,52,59,5
620,2019,9,Browns,Broncos,19,24,401128088,5,1,0,Broncos,2019_09_Broncos_Browns,Vic Fangio,Freddie Kitchens,Home,cloudy,55,32,4
621,2019,12,Steelers,Bengals,16,10,401127918,-6,0,1,Steelers,2019_12_Bengals_Steelers,Zac Taylor,Mike Tomlin,Home,sunny,46,62,10
622,2019,12,Giants,Bears,14,19,401127914,5,1,0,Bears,2019_12_Bears_Giants,Matt Nagy,Pat Shurmur,Home,sunny,48,59,12
623,2019,12,Broncos,Bills,3,20,401127872,17,1,0,Bills,2019_12_Bills_Broncos,Sean McDermott,Vic Fangio,Home,cloudy,4,75,17
624,2019,12,Colts,Texans,17,20,401127865,3,1,0,Texans,2019_12_Texans_Colts,Bill O'Brien,Frank Reich,Home,cloudy,75,79,9
625,2019,2,Vikings,Packers,16,21,401128098,5,1,0,Packers,2019_02_Packers_Vikings,Matt LaFleur,Mike Zimmer,Home,cloudy,72,75,5
626,2019,2,Chargers,Lions,10,13,401128072,3,1,0,Lions,2019_02_Lions_Chargers,Matt Patricia,Anthony Lynn,Home,indoor,68,70,5
627,2019,3,Texans,Chargers,27,20,401127970,-7,0,1,Texans,2019_03_Chargers_Texans,Anthony Lynn,Bill O'Brien,Home,cloudy,87,37,4
628,2019,2,49ers,Bengals,41,17,401128066,-24,0,1,49ers,2019_02_Bengals_49ers,Zac Taylor,Kyle Shanahan,Home,sunny,81,45,5
629,2019,1,Rams,Panthers,30,27,401127923,-3,0,1,Rams,2019_01_Panthers_Rams,Ron Rivera,Sean McVay,Home,sunny,87,53,3
630,2019,1,Washington,Eagles,27,32,401127968,5,1,0,Eagles,2019_01_Eagles_Washington,Doug Pederson,Jay Gruden,Home,sunny,79,49,4
631,2019,3,Steelers,49ers,20,24,401127998,4,1,0,49ers,2019_03_49ers_Steelers,Kyle Shanahan,Mike Tomlin,Home,cloudy,79,36,3
632,2019,13,Bills,Cowboys,26,15,401128017,-11,0,1,Bills,2019_13_Cowboys_Bills,Jason Garrett,Sean McDermott,Home,cloudy,68,70,5
633,2019,13,Saints,Falcons,26,18,401128022,-8,0,1,Saints,2019_13_Falcons_Saints,Dan Quinn,Sean Payton,Home,cloudy,68,70,5
634,2019,13,Jets,Bengals,6,22,401128057,16,1,0,Bengals,2019_13_Bengals_Jets,Zac Taylor,Adam Gase,Home,cloudy,46,77,15
635,2019,13,Titans,Colts,31,17,401128058,-14,0,1,Titans,2019_13_Colts_Titans,Frank Reich,Mike Vrabel,Home,rain,4,69,14
636,2019,3,Raiders,Vikings,14,34,401127956,20,1,0,Vikings,2019_03_Vikings_Raiders,Mike Zimmer,Jon Gruden,Home,indoor,68,70,5
637,2019,3,Jets,Patriots,14,30,401127861,16,1,0,Patriots,2019_03_Patriots_Jets,Bill Belichick,Adam Gase,Home,sunny,81,49,10
638,2019,3,Lions,Eagles,27,24,401127959,-3,0,1,Lions,2019_03_Eagles_Lions,Doug Pederson,Matt Patricia,Home,sunny,84,53,7
639,2019,3,Panthers,Cardinals,38,20,401127962,-18,0,1,Panthers,2019_03_Cardinals_Panthers,Kliff Kingsbury,Ron Rivera,Home,cloudy,68,70,5
640,2019,3,Giants,Buccaneers,32,31,401127966,-1,0,1,Giants,2019_03_Buccaneers_Giants,Bruce Arians,Pat Shurmur,Home,cloudy,88,46,11
641,2019,13,Vikings,Seahawks,30,37,401128112,7,1,0,Seahawks,2019_13_Seahawks_Vikings,Pete Carroll,Mike Zimmer,Home,cloudy,51,65,1
642,2019,13,Patriots,Texans,22,28,401127967,6,1,0,Texans,2019_13_Texans_Patriots,Bill O'Brien,Bill Belichick,Home,cloudy,6,32,4
643,2019,2,Bills,Giants,28,14,401128106,-14,0,1,Bills,2019_02_Giants_Bills,Pat Shurmur,Sean McDermott,Home,fair,79,48,5
644,2019,2,Patriots,Dolphins,43,0,401127862,-43,0,1,Patriots,2019_02_Dolphins_Patriots,Brian Flores,Bill Belichick,Home,cloudy,87,67,4
645,2019,2,Colts,Titans,19,17,401128114,-2,0,1,Colts,2019_02_Titans_Colts,Mike Vrabel,Frank Reich,Home,sunny,93,45,1
646,2019,3,Falcons,Colts,24,27,401127929,3,1,0,Colts,2019_03_Colts_Falcons,Frank Reich,Dan Quinn,Home,sunny,82,48,13
647,2019,13,Raiders,Chiefs,9,40,401128067,31,1,0,Chiefs,2019_13_Chiefs_Raiders,Andy Reid,Jon Gruden,Home,cloudy,36,55,20
648,2019,13,Rams,Cardinals,34,7,401128100,-27,0,1,Rams,2019_13_Cardinals_Rams,Kliff Kingsbury,Sean McVay,Home,cloudy,64,26,3
649,2019,1,Bengals,Seahawks,20,21,401127995,1,1,0,Seahawks,2019_01_Seahawks_Bengals,Pete Carroll,Zac Taylor,Home,cloudy,64,82,7
650,2019,1,Colts,Chargers,24,30,401127972,6,1,0,Chargers,2019_01_Chargers_Colts,Anthony Lynn,Frank Reich,Home,sunny,77,52,10
651,2019,1,Chiefs,Jaguars,40,26,401127931,-14,0,1,Chiefs,2019_01_Jaguars_Chiefs,Doug Marrone,Andy Reid,Home,cloudy,91,54,6
652,2019,13,49ers,Ravens,17,20,401128027,3,1,0,Ravens,2019_13_Ravens_49ers,John Harbaugh,Kyle Shanahan,Home,cloudy,68,40,5
653,2019,13,Buccaneers,Jaguars,28,11,401128063,-17,0,1,Buccaneers,2019_13_Jaguars_Buccaneers,Doug Marrone,Bruce Arians,Home,cloudy,77,77,15
654,2019,13,Washington,Panthers,29,21,401128032,-8,0,1,Washington,2019_13_Panthers_Washington,Ron Rivera,Bill Callahan,Home,cloudy,64,77,16
655,2019,13,Browns,Steelers,13,20,401128107,7,1,0,Steelers,2019_13_Steelers_Browns,Mike Tomlin,Freddie Kitchens,Home,cloudy,46,91,6
656,2019,13,Packers,Giants,31,13,401128095,-18,0,1,Packers,2019_13_Giants_Packers,Pat Shurmur,Matt LaFleur,Home,rain,32,86,10
657,2019,13,Eagles,Dolphins,31,37,401128070,6,1,0,Dolphins,2019_13_Dolphins_Eagles,Brian Flores,Doug Pederson,Home,cloudy,82,55,15
658,2019,13,Chargers,Broncos,20,23,401128104,3,1,0,Broncos,2019_13_Broncos_Chargers,Vic Fangio,Anthony Lynn,Home,sunny,33,51,7
659,2019,9,Buccaneers,Seahawks,34,40,401128087,6,1,0,Seahawks,2019_09_Seahawks_Buccaneers,Pete Carroll,Bruce Arians,Home,sunny,54,66,6
660,2019,12,Buccaneers,Falcons,35,22,401127870,-13,0,1,Buccaneers,2019_12_Falcons_Buccaneers,Dan Quinn,Bruce Arians,Home,cloudy,52,54,5
661,2019,9,Titans,Panthers,20,30,401128078,10,1,0,Panthers,2019_09_Panthers_Titans,Ron Rivera,Mike Vrabel,Home,sunny,58,34,5
662,2019,4,Buccaneers,Rams,55,40,401128069,-15,0,1,Buccaneers,2019_04_Rams_Buccaneers,Sean McVay,Bruce Arians,Home,sunny,74,41,2
663,2019,8,Jets,Jaguars,15,29,401128045,14,1,0,Jaguars,2019_08_Jaguars_Jets,Doug Marrone,Adam Gase,Home,cloudy,79,87,11
664,2019,8,Cardinals,Saints,9,31,401128046,22,1,0,Saints,2019_08_Saints_Cardinals,Sean Payton,Kliff Kingsbury,Home,cloudy,65,65,5
665,2019,8,Bengals,Rams,10,24,401127912,14,1,0,Rams,2019_08_Rams_Bengals,Sean McVay,Zac Taylor,Neutral,fair,48,69,5
666,2019,17,Cardinals,Rams,24,31,401128038,7,1,0,Rams,2019_17_Rams_Cardinals,Sean McVay,Kliff Kingsbury,Home,cloudy,62,47,0
667,2019,17,Eagles,Giants,34,17,401128033,-17,0,1,Eagles,2019_17_Giants_Eagles,Pat Shurmur,Doug Pederson,Home,rain,42,69,5
668,2019,17,Colts,Jaguars,20,38,401127988,18,1,0,Jaguars,2019_17_Jaguars_Colts,Doug Marrone,Frank Reich,Home,cloudy,74,91,6
669,2019,17,Steelers,Ravens,10,28,401127950,18,1,0,Ravens,2019_17_Ravens_Steelers,John Harbaugh,Mike Tomlin,Home,cloudy,68,46,5
670,2019,17,Titans,Texans,35,14,401127984,-21,0,1,Titans,2019_17_Texans_Titans,Bill O'Brien,Mike Vrabel,Home,cloudy,64,36,12
671,2019,17,49ers,Seahawks,26,21,401128040,-5,0,1,49ers,2019_17_Seahawks_49ers,Pete Carroll,Kyle Shanahan,Home,cloudy,51,70,3
672,2019,5,Ravens,Steelers,26,23,401128011,-3,0,1,Ravens,2019_05_Steelers_Ravens,Mike Tomlin,John Harbaugh,Home,rain,7,74,7
673,2019,8,Broncos,Colts,13,15,401128051,2,1,0,Colts,2019_08_Colts_Broncos,Frank Reich,Vic Fangio,Home,sunny,55,73,10
674,2019,8,Buccaneers,Titans,23,27,401128048,4,1,0,Titans,2019_08_Titans_Buccaneers,Mike Vrabel,Bruce Arians,Home,cloudy,59,67,3
675,2019,8,Giants,Lions,26,31,401128042,5,1,0,Lions,2019_08_Lions_Giants,Matt Patricia,Pat Shurmur,Home,indoor,68,70,5
676,2019,5,Patriots,Washington,33,7,401127864,-26,0,1,Patriots,2019_05_Washington_Patriots,Jay Gruden,Bill Belichick,Home,cloudy,7,66,8
677,2019,5,Jaguars,Panthers,27,34,401127932,7,1,0,Panthers,2019_05_Panthers_Jaguars,Ron Rivera,Doug Marrone,Home,cloudy,72,59,4
678,2019,4,Seahawks,Cardinals,27,10,401128064,-17,0,1,Seahawks,2019_04_Cardinals_Seahawks,Kliff Kingsbury,Pete Carroll,Home,indoor,68,70,5
679,2019,4,Panthers,Texans,16,10,401128026,-6,0,1,Panthers,2019_04_Texans_Panthers,Bill O'Brien,Ron Rivera,Home,cloudy,89,61,6
680,2019,4,Vikings,Bears,6,16,401128093,10,1,0,Bears,2019_04_Bears_Vikings,Matt Nagy,Mike Zimmer,Home,cloudy,67,89,8
681,2019,17,Raiders,Broncos,15,16,401128036,1,1,0,Broncos,2019_17_Broncos_Raiders,Vic Fangio,Jon Gruden,Home,sunny,31,43,6
682,2019,17,Saints,Panthers,42,10,401127975,-32,0,1,Saints,2019_17_Panthers_Saints,Ron Rivera,Sean Payton,Home,cloudy,63,89,9
683,2019,4,Washington,Giants,3,24,401128059,21,1,0,Giants,2019_04_Giants_Washington,Pat Shurmur,Jay Gruden,Home,fair,77,42,11
684,2019,1,Packers,Bears,10,3,401127913,-7,0,1,Packers,2019_01_Bears_Packers,Matt Nagy,Matt LaFleur,Home,cloudy,65,69,10
685,2019,17,Browns,Bengals,23,33,401127978,10,1,0,Bengals,2019_17_Bengals_Browns,Zac Taylor,Freddie Kitchens,Home,rain,64,80,7
686,2019,17,Packers,Lions,23,20,401127983,-3,0,1,Packers,2019_17_Lions_Packers,Matt Patricia,Matt LaFleur,Home,indoor,68,70,5
687,2019,17,Chargers,Chiefs,21,31,401127990,10,1,0,Chiefs,2019_17_Chiefs_Chargers,Andy Reid,Anthony Lynn,Home,cloudy,4,70,16
688,2019,8,Dolphins,Steelers,14,27,401128074,13,1,0,Steelers,2019_08_Steelers_Dolphins,Mike Tomlin,Brian Flores,Home,cloudy,59,50,2
689,2019,8,Packers,Chiefs,31,24,401128073,-7,0,1,Packers,2019_08_Chiefs_Packers,Andy Reid,Matt LaFleur,Home,cloudy,54,60,5
