,idgame,team,pass_completion,pass_yds,pass_avg,pass_td,pass_int,sacks,qbr,rtg,rush_car,rush_yds,rush_avg,rush_td,rush_long,receptions,rec_yds,rec_avg,rec_td,rec_long,rec_tgs,fumbles,fumbles_lost,fumbles_rec,defense_tot,defense_solo,defense_sacks,defense_tfl,defense_pd,defense_qb_hits,defense_td,interceptions,interceptions_yds,interceptions_td,kicks_return_no,kicks_return_yds,kicks_return_avg,kicks_return_long,kicks_return_td,punt_return_no,punt_return_yds,punt_return_avg,punt_return_long,punt_return_td,kicking_pct,kicking_long,kicking_pts,punting_no,punting_yds,punting_avg,punting_tb,punting_in_20,punting_long,date,delta_match
1151,401127983,Lions,1.4137931034482758,141.0,23.2,1.0,1.0,0.1428571428571428,0.1428571428571428,198.0,25.0,171.0,36.7,1.0,81.0,13.0,141.0,76.5,1.0,103.0,29.0,0.0,0.0,0.0,69.0,48.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,100.0,56.0,8.0,7.0,317.0,45.3,1.0,2.0,52.0,2019-12-29 18:00:00+00:00,6 days 20:55:00
1152,401127983,Packers,0.4909090909090909,323.0,5.9,2.0,1.0,0.0909090909090909,0.0909090909090909,72.0,30.0,120.0,19.0,0.0,31.0,27.0,323.0,108.1,2.0,163.0,54.0,1.0,0.0,0.0,43.0,35.0,1.0,6.0,5.0,3.0,0.0,1.0,22.0,0.0,4.0,89.0,22.3,33.0,0.0,2.0,17.0,8.5,16.0,0.0,75.0,40.0,11.0,5.0,221.0,44.2,1.0,2.0,51.0,2019-12-29 18:00:00+00:00,5 days 16:45:00
1153,401127984,Texans,0.5833333333333334,225.0,6.3,0.0,1.0,0.1212121212121212,0.1212121212121212,65.2,25.0,109.0,20.2,2.0,47.0,21.0,225.0,73.1,0.0,100.0,32.0,0.0,0.0,0.0,68.0,32.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,12.5,13.0,0.0,0.0,0.0,2.0,5.0,248.0,49.6,0.0,3.0,58.0,2019-12-29 21:25:00+00:00,8 days 03:25:00
1154,401127984,Titans,1.65,222.0,33.9,2.0,0.0,0.0,0.0,249.6,39.0,245.0,24.6,3.0,86.0,14.0,222.0,89.5,2.0,120.0,21.0,0.0,0.0,0.0,58.0,40.0,4.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,49.0,24.5,26.0,0.0,2.0,9.0,4.5,10.0,0.0,0.0,0.0,5.0,4.0,189.0,47.3,0.0,2.0,58.0,2019-12-29 21:25:00+00:00,7 days 03:25:00
1155,401127985,Ravens,0.45,143.0,7.2,0.0,0.0,0.5,0.5,69.4,35.0,199.0,18.5,1.0,54.0,9.0,143.0,96.0,0.0,132.0,20.0,2.0,0.0,1.0,63.0,37.0,1.0,9.0,3.0,8.0,2.0,1.0,67.0,1.0,2.0,21.0,10.5,16.0,0.0,2.0,8.0,4.0,6.0,0.0,100.0,28.0,12.0,3.0,132.0,44.0,0.0,1.0,46.0,2019-10-20 20:25:00+00:00,7 days 03:25:00
1156,401127985,Seahawks,0.4878048780487805,241.0,5.9,1.0,1.0,0.0,0.0,65.2,26.0,106.0,26.1,0.0,34.0,20.0,241.0,93.2,1.0,175.0,38.0,1.0,1.0,0.0,59.0,36.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,58.0,19.3,22.0,0.0,2.0,12.0,6.0,6.0,0.0,75.0,35.0,10.0,3.0,154.0,51.3,1.0,1.0,56.0,2019-10-20 20:25:00+00:00,7 days 03:25:00
1157,401127986,Colts,0.4615384615384615,204.0,5.2,1.0,3.0,0.0769230769230769,0.0769230769230769,38.8,29.0,109.0,15.8,0.0,43.0,18.0,204.0,78.9,1.0,118.0,39.0,1.0,0.0,1.0,67.0,50.0,3.0,6.5,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,12.7,21.0,0.0,100.0,39.0,6.0,4.0,172.0,43.0,0.0,1.0,54.0,2019-11-10 21:05:00+00:00,7 days 03:05:00
1158,401127986,Dolphins,0.6363636363636364,169.0,5.1,0.0,1.0,0.3,0.3,63.8,26.0,70.0,10.0,1.0,21.0,21.0,169.0,62.6,0.0,83.0,33.0,1.0,1.0,0.0,61.0,49.0,1.0,4.0,9.0,6.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,10.0,0.0,100.0,48.0,10.0,5.0,227.0,45.4,1.0,0.0,55.0,2019-11-10 21:05:00+00:00,7 days 03:05:00
1159,401127987,Cowboys,0.7777777777777778,239.0,8.9,1.0,1.0,0.1153846153846153,0.1153846153846153,100.5,36.0,189.0,34.5,3.0,55.0,21.0,239.0,62.3,1.0,93.0,25.0,1.0,0.0,3.0,57.0,38.0,3.0,6.0,5.0,5.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,12.0,0.0,100.0,63.0,13.0,3.0,127.0,42.3,0.0,2.0,54.0,2019-10-21 00:20:00+00:00,7 days 03:55:00
1160,401127987,Eagles,0.6153846153846154,191.0,7.3,1.0,1.0,0.1304347826086956,0.1304347826086956,80.8,28.0,115.0,15.6,0.0,43.0,16.0,191.0,79.0,1.0,119.0,25.0,4.0,3.0,0.0,73.0,45.0,3.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,37.0,18.5,22.0,0.0,1.0,8.0,8.0,8.0,0.0,100.0,38.0,4.0,3.0,152.0,50.7,0.0,0.0,52.0,2019-10-21 00:20:00+00:00,7 days 07:20:00
1161,401127988,Colts,0.48,162.0,6.5,0.0,0.0,0.1578947368421052,0.1578947368421052,69.1,27.0,132.0,18.3,2.0,48.0,12.0,162.0,83.8,0.0,95.0,24.0,2.0,2.0,0.0,64.0,44.0,3.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,114.0,54.0,70.0,0.0,2.0,20.0,10.0,18.0,0.0,100.0,50.0,8.0,3.0,133.0,44.3,0.0,3.0,54.0,2019-12-29 21:25:00+00:00,7 days 03:25:00
1162,401127988,Jaguars,0.6923076923076923,295.0,7.6,3.0,1.0,0.3333333333333333,0.3333333333333333,106.2,24.0,67.0,7.699999999999999,0.0,25.0,27.0,295.0,80.9,3.0,144.0,39.0,1.0,0.0,2.0,53.0,42.0,3.0,7.0,5.0,7.0,1.0,0.0,0.0,0.0,3.0,110.0,36.7,59.0,0.0,1.0,5.0,5.0,5.0,0.0,100.0,56.0,12.0,2.0,118.0,59.0,0.0,1.0,59.0,2019-12-29 21:25:00+00:00,7 days 03:25:00
1163,401127989,Rams,0.5365853658536586,243.0,5.9,0.0,3.0,0.16,0.16,51.2,23.0,88.0,10.1,0.0,31.0,22.0,243.0,54.7,0.0,83.0,42.0,4.0,1.0,2.0,74.0,54.0,3.0,12.5,2.0,9.0,1.0,0.0,0.0,0.0,4.0,94.0,23.5,30.0,0.0,3.0,21.0,7.0,18.0,0.0,50.0,30.0,4.0,8.0,379.0,47.4,1.0,2.0,56.0,2019-11-10 21:25:00+00:00,14 days 04:25:00
1164,401127989,Steelers,0.5789473684210527,242.0,6.4,1.0,0.0,0.2727272727272727,0.2727272727272727,85.6,27.0,42.0,5.7,0.0,21.0,22.0,242.0,68.1,1.0,114.0,36.0,4.0,2.0,1.0,75.0,51.0,4.0,7.5,13.0,9.0,1.0,3.0,16.0,0.0,1.0,20.0,20.0,20.0,0.0,4.0,21.0,6.3,14.0,0.0,100.0,33.0,5.0,9.0,383.0,42.6,0.0,4.0,59.0,2019-11-10 21:25:00+00:00,7 days 03:25:00
1165,401127990,Chargers,0.6739130434782609,281.0,6.1,2.0,2.0,0.1304347826086956,0.1304347826086956,80.1,25.0,108.0,24.4,1.0,53.0,31.0,281.0,54.0,2.0,91.0,44.0,0.0,0.0,0.0,44.0,34.0,0.0,2.0,4.0,2.0,0.0,1.0,15.0,0.0,5.0,99.0,56.3,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,134.0,44.7,0.0,2.0,47.0,2019-12-29 18:00:00+00:00,20 days 20:55:00
1166,401127990,Chiefs,0.64,174.0,7.0,1.0,1.0,0.0,0.0,81.1,23.0,162.0,17.6,2.0,101.0,16.0,174.0,89.8,1.0,130.0,25.0,0.0,0.0,0.0,75.0,49.0,3.0,6.0,5.0,8.0,0.0,2.0,6.0,0.0,2.0,117.0,58.5,104.0,1.0,3.0,21.0,7.0,15.0,0.0,100.0,40.0,7.0,2.0,103.0,51.5,1.0,1.0,63.0,2019-12-29 18:00:00+00:00,6 days 16:40:00
1167,401127991,Bears,0.7027027027027027,207.0,5.6,0.0,0.0,0.1428571428571428,0.1428571428571428,84.0,34.0,158.0,23.4,1.0,54.0,26.0,207.0,53.5,0.0,94.0,35.0,2.0,1.0,1.0,47.0,29.0,0.0,2.0,4.0,3.0,0.0,2.0,16.0,0.0,2.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,13.0,2.0,111.0,55.5,0.0,1.0,57.0,2019-12-29 18:00:00+00:00,6 days 16:40:00
1168,401127991,Vikings,0.5714285714285714,126.0,6.0,0.0,2.0,0.0,0.0,35.1,26.0,174.0,14.4,1.0,73.0,12.0,126.0,65.0,0.0,83.0,20.0,1.0,1.0,1.0,85.0,55.0,4.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,28.0,0.0,1.0,8.0,8.0,8.0,0.0,100.0,39.0,13.0,1.0,52.0,52.0,0.0,0.0,52.0,2019-12-29 18:00:00+00:00,5 days 16:45:00
1169,401127992,49ers,0.5217391304347826,248.0,5.4,1.0,1.0,0.1515151515151515,0.1515151515151515,66.2,27.0,87.0,11.4,0.0,39.0,24.0,248.0,63.0,1.0,96.0,44.0,2.0,2.0,3.0,84.0,51.0,5.0,9.5,7.0,9.0,1.0,1.0,47.0,0.0,1.0,22.0,22.0,22.0,0.0,3.0,2.0,0.7,2.0,0.0,75.0,47.0,10.0,5.0,232.0,46.4,1.0,1.0,65.0,2019-11-12 01:15:00+00:00,11 days 00:55:00
1170,401127992,Seahawks,0.7058823529411765,232.0,6.8,1.0,1.0,0.1162790697674418,0.1162790697674418,86.9,34.0,147.0,16.4,1.0,32.0,24.0,232.0,63.2,1.0,98.0,33.0,5.0,3.0,2.0,74.0,44.0,5.0,7.0,8.0,10.0,1.0,1.0,44.0,0.0,3.0,43.0,14.3,22.0,0.0,2.0,24.0,24.0,24.0,0.0,100.0,46.0,9.0,7.0,302.0,43.1,1.0,3.0,59.0,2019-11-12 01:15:00+00:00,8 days 04:10:00
1171,401127993,Saints,0.7037037037037037,177.0,6.6,2.0,0.0,0.0,0.0,112.7,23.0,88.0,14.3,1.0,34.0,19.0,177.0,44.5,2.0,73.0,27.0,1.0,1.0,1.0,75.0,49.0,0.0,4.5,3.0,3.0,1.0,0.0,0.0,0.0,3.0,60.0,30.0,32.0,0.0,3.0,53.0,17.7,53.0,1.0,0.0,0.0,3.0,6.0,324.0,54.0,0.0,4.0,64.0,2019-09-22 20:25:00+00:00,7 days 00:00:00
1172,401127993,Seahawks,0.64,406.0,8.1,2.0,0.0,0.0,0.0,102.6,26.0,108.0,12.1,2.0,42.0,32.0,406.0,120.9,2.0,203.0,46.0,1.0,1.0,1.0,67.0,27.0,0.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,2.0,47.0,23.5,29.0,0.0,3.0,12.0,4.0,8.0,0.0,0.0,0.0,3.0,4.0,165.0,41.3,0.0,1.0,59.0,2019-09-22 20:25:00+00:00,7 days 03:25:00
1173,401127994,Buccaneers,1.2333333333333334,474.0,14.6,4.0,3.0,0.1428571428571428,0.1428571428571428,169.8,28.0,75.0,7.199999999999999,1.0,26.0,35.0,474.0,159.8,4.0,225.0,46.0,1.0,1.0,1.0,51.0,37.0,1.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,26.0,0.0,2.0,3.0,1.5,7.0,0.0,100.0,44.0,8.0,2.0,91.0,45.5,0.0,0.0,46.0,2019-12-08 18:00:00+00:00,7 days 00:00:00
1174,401127994,Colts,0.5277777777777778,251.0,7.0,2.0,0.0,0.125,0.125,93.6,22.0,66.0,10.7,1.0,28.0,19.0,251.0,82.3,2.0,131.0,35.0,1.0,1.0,1.0,76.0,51.0,1.0,5.5,5.0,6.0,1.0,3.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,17.0,19.0,0.0,66.7,50.0,9.0,4.0,177.0,44.3,0.0,2.0,51.0,2019-12-08 18:00:00+00:00,7 days 00:00:00
1175,401127995,Bengals,0.6862745098039216,418.0,8.2,2.0,0.0,0.217391304347826,0.217391304347826,106.5,14.0,34.0,7.7,0.0,20.0,35.0,418.0,93.5,2.0,187.0,49.0,4.0,3.0,1.0,57.0,28.0,4.0,8.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,8.5,11.0,0.0,66.7,39.0,8.0,4.0,177.0,44.3,1.0,1.0,51.0,2019-09-08 20:05:00+00:00,251 days 22:40:00
1176,401127995,Seahawks,0.7,195.0,9.8,2.0,0.0,0.1142857142857142,0.1142857142857142,134.4,25.0,72.0,8.1,1.0,31.0,14.0,195.0,92.0,2.0,119.0,19.0,1.0,1.0,3.0,66.0,45.0,4.0,9.5,6.0,5.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,376.0,47.0,0.0,2.0,60.0,2019-09-08 20:05:00+00:00,251 days 22:40:00
1177,401127996,Lions,0.6060606060606061,207.0,6.3,1.0,3.0,0.3333333333333333,0.3333333333333333,50.9,32.0,175.0,18.2,0.0,56.0,20.0,207.0,85.0,1.0,121.0,30.0,2.0,1.0,1.0,53.0,41.0,3.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,43.0,21.5,25.0,0.0,4.0,31.0,15.5,29.0,0.0,75.0,49.0,10.0,4.0,162.0,40.5,0.0,1.0,50.0,2019-11-24 18:00:00+00:00,7 days 00:00:00
1178,401127996,Washington,0.4482758620689655,156.0,5.4,0.0,1.0,0.25,0.25,87.1,24.0,86.0,14.2,0.0,35.0,13.0,156.0,69.7,0.0,93.0,29.0,1.0,1.0,1.0,85.0,56.0,6.0,8.0,5.0,14.0,0.0,3.0,6.0,0.0,2.0,124.0,62.0,91.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,42.0,13.0,5.0,260.0,52.0,0.0,1.0,56.0,2019-11-24 18:00:00+00:00,7 days 00:00:00
1179,401127997,Chargers,1.3272727272727272,340.0,19.5,4.0,0.0,0.1,0.1,267.7,30.0,195.0,30.0,2.0,78.0,19.0,340.0,115.4,4.0,236.0,26.0,2.0,0.0,0.0,66.0,44.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,61.0,39.5,42.0,0.0,2.0,1.0,0.5,1.0,0.0,100.0,40.0,9.0,2.0,104.0,52.0,0.0,1.0,55.0,2019-12-08 21:05:00+00:00,6 days 23:40:00
1180,401127997,Jaguars,1.648648648648649,171.0,13.4,1.0,0.0,0.2857142857142857,0.2857142857142857,187.6,23.0,88.0,12.0,0.0,23.0,25.0,171.0,52.3,1.0,81.0,37.0,0.0,0.0,0.0,57.0,35.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,74.0,18.5,27.0,0.0,2.0,1.0,1.0,1.0,0.0,100.0,26.0,4.0,5.0,231.0,46.2,0.0,1.0,52.0,2019-12-08 21:05:00+00:00,7 days 03:05:00
1181,401127998,49ers,0.71875,277.0,8.7,1.0,2.0,0.1111111111111111,0.1111111111111111,82.4,40.0,168.0,14.3,2.0,36.0,23.0,277.0,109.7,1.0,149.0,31.0,4.0,3.0,1.0,53.0,39.0,2.0,5.0,4.0,5.0,0.0,1.0,4.0,0.0,2.0,48.0,24.0,26.0,0.0,5.0,53.0,10.6,15.0,0.0,100.0,24.0,6.0,3.0,150.0,50.0,1.0,1.0,52.0,2019-09-22 20:25:00+00:00,7 days 03:25:00
1182,401127998,Steelers,0.5185185185185185,174.0,6.4,2.0,1.0,0.1428571428571428,0.1428571428571428,81.4,22.0,79.0,24.1,0.0,36.0,14.0,174.0,67.8,2.0,141.0,26.0,2.0,1.0,3.0,76.0,64.0,1.0,3.0,5.0,8.0,0.0,2.0,21.0,0.0,2.0,42.0,21.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,46.0,8.0,6.0,314.0,52.3,1.0,0.0,60.0,2019-09-22 20:25:00+00:00,7 days 03:25:00
1183,401128000,Jaguars,0.6666666666666666,272.0,5.7,0.0,0.0,0.15,0.15,81.3,27.0,117.0,10.7,2.0,29.0,32.0,272.0,53.4,0.0,106.0,44.0,1.0,1.0,2.0,55.0,39.0,1.0,3.5,2.0,2.0,0.0,0.0,0.0,0.0,7.0,157.0,22.4,30.0,0.0,2.0,-5.0,-2.5,-1.0,0.0,100.0,50.0,6.0,6.0,288.0,48.0,0.0,2.0,61.0,2019-11-24 21:05:00+00:00,7 days 03:05:00
1184,401128000,Titans,0.7777777777777778,259.0,14.4,2.0,0.0,0.1428571428571428,0.1428571428571428,155.8,33.0,219.0,17.3,4.0,102.0,14.0,259.0,130.0,2.0,172.0,17.0,2.0,2.0,1.0,90.0,64.0,3.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,2.0,34.0,34.0,34.0,0.0,2.0,22.0,11.0,21.0,0.0,0.0,0.0,6.0,3.0,132.0,44.0,0.0,1.0,49.0,2019-11-24 21:05:00+00:00,14 days 03:05:00
1185,401128002,Cardinals,0.6666666666666666,194.0,6.5,2.0,3.0,0.1724137931034483,0.1724137931034483,67.2,22.0,71.0,23.0,0.0,40.0,20.0,194.0,69.3,2.0,107.0,28.0,1.0,0.0,2.0,64.0,49.0,3.0,7.5,1.0,4.0,0.0,0.0,0.0,0.0,3.0,68.0,22.7,32.0,0.0,1.0,29.0,29.0,29.0,0.0,100.0,30.0,5.0,3.0,164.0,54.7,0.0,0.0,60.0,2019-12-08 21:25:00+00:00,7 days 00:20:00
1186,401128002,Steelers,0.8421052631578947,152.0,8.0,1.0,0.0,0.1764705882352941,0.1764705882352941,117.5,35.0,140.0,27.9,0.0,61.0,16.0,152.0,68.3,1.0,89.0,18.0,3.0,2.0,0.0,57.0,44.0,4.0,8.0,3.0,6.0,0.0,3.0,4.0,0.0,2.0,24.0,12.0,12.0,0.0,2.0,86.0,43.0,85.0,1.0,100.0,37.0,11.0,2.0,96.0,48.0,0.0,1.0,69.0,2019-12-08 21:25:00+00:00,7 days 03:25:00
1187,401128003,Bears,0.8064516129032258,231.0,7.5,3.0,1.0,0.1304347826086956,0.1304347826086956,116.5,24.0,90.0,19.2,0.0,44.0,25.0,231.0,81.2,3.0,127.0,31.0,0.0,0.0,2.0,69.0,50.0,4.0,6.5,5.0,9.0,1.0,3.0,96.0,1.0,2.0,52.0,26.0,29.0,0.0,1.0,3.0,3.0,3.0,0.0,50.0,38.0,7.0,3.0,140.0,46.7,1.0,0.0,50.0,2019-09-24 00:15:00+00:00,8 days 03:50:00
1188,401128003,Washington,0.6976744186046512,332.0,7.7,2.0,3.0,0.0888888888888888,0.0888888888888888,78.8,21.0,69.0,8.7,0.0,23.0,30.0,332.0,81.4,2.0,118.0,42.0,3.0,2.0,0.0,69.0,46.0,3.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,102.0,34.0,45.0,0.0,2.0,15.0,7.5,9.0,0.0,50.0,35.0,3.0,1.0,48.0,48.0,0.0,0.0,48.0,2019-09-24 00:15:00+00:00,8 days 07:15:00
1189,401128004,49ers,0.7,253.0,12.7,2.0,0.0,0.1153846153846153,0.1153846153846153,145.8,22.0,112.0,25.0,2.0,52.0,14.0,253.0,102.0,2.0,162.0,19.0,1.0,0.0,1.0,72.0,50.0,5.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.7,10.0,0.0,100.0,48.0,13.0,4.0,182.0,45.5,0.0,1.0,52.0,2019-11-25 01:20:00+00:00,7 days 04:15:00
1190,401128004,Packers,1.356060606060606,119.0,7.0,1.0,0.0,0.131578947368421,0.131578947368421,156.0,28.0,117.0,32.3,0.0,49.0,23.0,119.0,42.1,1.0,62.0,36.0,1.0,1.0,0.0,48.0,34.0,3.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,40.0,20.0,21.0,0.0,2.0,-3.0,-1.5,0.0,0.0,0.0,0.0,0.0,6.0,223.0,37.2,0.0,0.0,41.0,2019-11-25 01:20:00+00:00,14 days 03:55:00
1191,401128005,Raiders,0.7352941176470589,262.0,7.7,2.0,0.0,0.5,0.5,115.1,24.0,97.0,15.3,1.0,38.0,25.0,262.0,107.3,2.0,151.0,30.0,1.0,1.0,0.0,62.0,47.0,0.0,1.0,4.0,3.0,0.0,1.0,55.0,0.0,4.0,91.0,22.8,29.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,3.0,5.0,221.0,44.2,1.0,4.0,55.0,2019-12-08 21:25:00+00:00,7 days 00:00:00
1192,401128005,Titans,0.7777777777777778,391.0,14.5,3.0,1.0,0.0,0.0,140.4,32.0,161.0,26.4,2.0,53.0,21.0,391.0,190.1,3.0,268.0,27.0,0.0,0.0,1.0,78.0,39.0,2.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,71.0,23.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,102.0,51.0,0.0,0.0,55.0,2019-12-08 21:25:00+00:00,7 days 03:25:00
1193,401128006,Eagles,0.5862068965517241,189.0,6.5,1.0,0.0,0.125,0.125,89.6,29.0,84.0,9.3,1.0,32.0,17.0,189.0,63.4,1.0,101.0,27.0,3.0,1.0,1.0,62.0,37.0,10.0,14.5,5.0,17.0,2.0,2.0,74.0,1.0,1.0,24.0,24.0,24.0,0.0,6.0,35.0,12.8,20.0,0.0,100.0,28.0,7.0,5.0,234.0,46.8,0.0,3.0,60.0,2019-10-06 17:00:00+00:00,9 days 16:40:00
1194,401128006,Jets,0.5769230769230769,120.0,4.6,0.0,2.0,0.3159340659340659,0.3159340659340659,37.3,19.0,67.0,26.4,1.0,40.0,15.0,120.0,41.2,0.0,53.0,25.0,2.0,1.0,1.0,60.0,43.0,1.0,4.5,2.0,6.0,0.0,0.0,0.0,0.0,2.0,46.0,23.0,28.0,0.0,2.0,12.0,6.0,12.0,0.0,0.0,0.0,0.0,8.0,407.0,50.9,0.0,3.0,56.0,2019-10-06 17:00:00+00:00,14 days 00:00:00
1195,401128007,Cowboys,0.78125,405.0,12.7,4.0,0.0,0.0,0.0,158.3,30.0,89.0,8.899999999999999,1.0,24.0,25.0,405.0,93.6,4.0,184.0,32.0,0.0,0.0,2.0,58.0,46.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,165.0,41.3,0.0,2.0,50.0,2019-09-08 20:25:00+00:00,252 days 02:25:00
1196,401128007,Giants,1.4318181818181817,323.0,11.3,1.0,0.0,0.25,0.25,177.8,17.0,151.0,31.9,1.0,87.0,33.0,323.0,71.0,1.0,123.0,44.0,3.0,2.0,0.0,58.0,40.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,46.0,23.0,28.0,0.0,2.0,7.0,3.5,5.0,0.0,100.0,28.0,5.0,4.0,166.0,41.5,0.0,3.0,47.0,2019-09-08 20:25:00+00:00,252 days 02:25:00
1197,401128008,Eagles,0.7333333333333333,256.0,5.7,1.0,2.0,0.1666666666666666,0.1666666666666666,75.8,23.0,106.0,13.4,0.0,36.0,33.0,256.0,57.1,1.0,84.0,45.0,4.0,3.0,1.0,62.0,38.0,6.0,6.0,4.0,11.0,0.0,1.0,15.0,0.0,2.0,45.0,22.5,26.0,0.0,1.0,-3.0,-3.0,0.0,0.0,100.0,28.0,3.0,4.0,164.0,41.0,0.0,0.0,46.0,2019-11-24 18:00:00+00:00,6 days 20:35:00
1198,401128008,Seahawks,0.52,200.0,8.0,1.0,1.0,0.2307692307692307,0.2307692307692307,75.4,26.0,174.0,21.5,1.0,84.0,13.0,200.0,142.5,1.0,163.0,23.0,2.0,1.0,3.0,69.0,54.0,3.0,8.0,6.0,10.0,0.0,2.0,0.0,0.0,1.0,29.0,29.0,29.0,0.0,3.0,20.0,6.7,12.0,0.0,100.0,24.0,5.0,7.0,273.0,39.0,1.0,5.0,50.0,2019-11-24 18:00:00+00:00,12 days 16:45:00
1199,401128009,Rams,0.7096774193548387,293.0,9.5,2.0,2.0,0.0,0.0,134.8,35.0,162.0,33.8,2.0,73.0,22.0,293.0,50.400000000000006,2.0,94.0,30.0,0.0,0.0,0.0,58.0,44.0,5.0,5.0,4.0,11.0,0.0,1.0,0.0,0.0,2.0,35.0,17.5,20.0,0.0,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,4.0,3.0,152.0,50.7,0.0,0.0,55.0,2019-12-09 01:20:00+00:00,7 days 04:15:00
1200,401128009,Seahawks,0.6111111111111112,245.0,6.8,0.0,1.0,0.1162790697674418,0.1162790697674418,69.8,21.0,106.0,12.7,0.0,32.0,22.0,245.0,95.3,0.0,142.0,33.0,2.0,0.0,0.0,66.0,49.0,0.0,2.0,3.0,4.0,1.0,2.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,3.0,0.0,100.0,39.0,6.0,5.0,230.0,46.0,0.0,3.0,52.0,2019-12-09 01:20:00+00:00,6 days 00:05:00
1201,401128010,49ers,0.6666666666666666,166.0,6.1,1.0,1.0,0.125,0.125,80.2,32.0,98.0,9.7,0.0,42.0,18.0,166.0,91.0,1.0,126.0,27.0,1.0,1.0,1.0,59.0,44.0,3.0,6.0,9.0,7.0,2.0,3.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,47.0,11.0,2.0,91.0,45.5,0.0,1.0,54.0,2019-09-08 20:25:00+00:00,251 days 23:00:00
1202,401128010,Buccaneers,0.5555555555555556,194.0,5.4,1.0,3.0,0.15,0.15,45.4,26.0,121.0,12.5,0.0,35.0,20.0,194.0,81.0,1.0,108.0,34.0,3.0,1.0,1.0,57.0,42.0,1.0,3.0,2.0,1.0,1.0,1.0,15.0,1.0,3.0,60.0,20.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,31.0,5.0,2.0,42.0,21.0,0.0,1.0,39.0,2019-09-08 20:25:00+00:00,252 days 02:25:00
1203,401128011,Ravens,0.6785714285714286,161.0,5.8,1.0,3.0,0.2272727272727272,0.2272727272727272,54.9,40.0,138.0,14.2,1.0,34.0,19.0,161.0,45.6,1.0,81.0,28.0,1.0,0.0,1.0,54.0,38.0,1.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,46.0,46.0,46.0,0.0,1.0,2.0,2.0,2.0,0.0,100.0,48.0,14.0,3.0,155.0,51.7,1.0,0.0,57.0,2019-10-06 17:00:00+00:00,7 days 00:00:00
