,idgame,date,stade,location,attendance,capacity,people,line,over_under,attendance_info,month,dayofmonth,dayofweek,hour,minute
373,401128105,2019-10-13 17:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70051.0,70745,99.0,,,1,10,13,6,17,0
374,401030779,2018-10-15 00:20:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,10,15,0,0,20
375,401128123,2019-10-13 17:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66837.0,66468,100.0,,,1,10,13,6,17,0
376,401128126,2019-10-13 20:05:00+00:00,State Farm Stadium,"Glendale, AZ",60140.0,65000,93.0,,,1,10,13,6,20,5
377,401128129,2019-10-13 20:25:00+00:00,Empower Field at Mile High,"Denver, CO",75815.0,76125,100.0,,,1,10,13,6,20,25
378,401128132,2019-10-15 00:15:00+00:00,Lambeau Field,"Green Bay, WI",76947.0,81041,95.0,,,1,10,15,1,0,15
379,401128130,2019-10-13 20:25:00+00:00,MetLife Stadium,"East Rutherford, NJ",78523.0,82500,95.0,,,1,10,13,6,20,25
380,401220190,2020-10-18 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",12453.0,63000,20.0,Line: IND -7.5,Over/Under: 46.0,1,10,18,6,17,0
381,401220133,2020-10-18 17:00:00+00:00,Gillette Stadium,"Foxboro, MA",,65878,,Line: NE -7.5,Over/Under: 44.0,0,10,18,6,17,0
382,401220172,2020-10-18 17:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",5260.0,68400,8.0,Line: PIT -3.0,Over/Under: 50.0,1,10,18,6,17,0
383,401220200,2020-10-18 17:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",14513.0,67858,21.0,Line: DET -3.0,Over/Under: 53.0,1,10,18,6,17,0
384,401220263,2020-10-18 17:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",,69879,,Line: BAL -10.0,Over/Under: 46.5,0,10,18,6,17,0
385,401220317,2020-10-18 17:00:00+00:00,Bank of America Stadium,"Charlotte, NC",5240.0,73778,7.0,Line: CAR -1.5,Over/Under: 45.0,1,10,18,6,17,0
386,401220202,2020-10-18 17:00:00+00:00,Nissan Stadium,"Nashville, TN",10166.0,69143,15.0,Line: TEN -3.5,Over/Under: 52.0,1,10,18,6,17,0
387,401220301,2020-10-18 17:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",,66468,,Line: MIN -3.5,Over/Under: 53.0,0,10,18,6,17,0
388,401220124,2020-10-18 20:05:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",10772.0,64767,17.0,Line: MIA -8.5,Over/Under: 46.5,1,10,18,6,20,5
389,401220252,2020-10-18 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: NYG -2.5,Over/Under: 42.5,0,10,18,6,17,0
390,401220117,2020-10-19 21:00:00+00:00,Highmark Stadium,"Orchard Park, NY",,71621,,Line: KC -5.5,Over/Under: 54.5,0,10,19,0,21,0
391,401220331,2020-10-18 20:25:00+00:00,Raymond James Stadium,"Tampa, FL",15540.0,65828,24.0,Line: GB -3.0,Over/Under: 55.0,1,10,18,6,20,25
392,401220353,2020-10-19 00:20:00+00:00,Levi's Stadium,"Santa Clara, CA",,68500,,Line: LAR -2.5,Over/Under: 51.0,0,10,19,0,0,20
393,401326414,2021-10-17 17:00:00+00:00,Ford Field,"Detroit, MI",50831.0,64500,79.0,Line: CIN -3.5,Over/Under: 46.5,1,10,17,6,17,0
394,401326416,2021-10-17 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",73920.0,82500,90.0,Line: LAR -7.5,Over/Under: 49.0,1,10,17,6,17,0
395,401326413,2021-10-17 17:00:00+00:00,Soldier Field,"Chicago, IL",62332.0,61500,100.0,Line: GB -5.5,Over/Under: 44.0,1,10,17,6,17,0
396,401326417,2021-10-17 17:00:00+00:00,FedExField,"Landover, MD",51322.0,67617,76.0,Line: KC -6.5,Over/Under: 54.0,1,10,17,6,17,0
397,401326415,2021-10-17 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",57947.0,63000,92.0,Line: IND -11.5,Over/Under: 45.0,1,10,17,6,17,0
398,401326410,2021-10-15 00:20:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69796.0,69879,100.0,Line: TB -7.0,Over/Under: 53.0,1,10,15,4,0,20
399,401326411,2021-10-17 17:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70704.0,70745,100.0,Line: BAL -3.0,Over/Under: 51.0,1,10,17,6,17,0
400,401220245,2020-10-20 00:15:00+00:00,AT&T Stadium,"Arlington, TX",25174.0,100000,25.0,Line: DAL -1.0,Over/Under: 56.0,1,10,20,1,0,15
401,401326418,2021-10-17 20:05:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,Line: CLE -3.0,Over/Under: 48.0,1,10,17,6,20,5
402,401326422,2021-10-19 00:15:00+00:00,Nissan Stadium,"Nashville, TN",69419.0,69143,100.0,Line: BUF -6.0,Over/Under: 53.5,1,10,19,1,0,15
403,400951571,2017-10-20 00:25:00+00:00,Oakland Coliseum,"Oakland, CA",55090.0,55997,98.0,,,1,10,20,4,0,25
404,401326421,2021-10-18 00:20:00+00:00,Acrisure Stadium,"Pittsburgh, PA",60821.0,68400,89.0,Line: PIT -5.5,Over/Under: 43.0,1,10,18,0,0,20
405,401326419,2021-10-17 20:25:00+00:00,Empower Field at Mile High,"Denver, CO",76854.0,76125,100.0,Line: DEN -5.0,Over/Under: 45.0,1,10,17,6,20,25
406,400951575,2017-10-22 17:00:00+00:00,Highmark Stadium,"Orchard Park, NY",68561.0,71621,96.0,,,1,10,22,6,17,0
407,401326412,2021-10-17 17:00:00+00:00,Bank of America Stadium,"Charlotte, NC",72104.0,73778,98.0,Line: MIN -2.5,Over/Under: 45.5,1,10,17,6,17,0
408,400951582,2017-10-22 17:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",59061.0,67431,88.0,,,1,10,22,6,17,0
409,400951585,2017-10-22 17:00:00+00:00,Lambeau Field,"Green Bay, WI",78380.0,81041,97.0,,,1,10,22,6,17,0
410,400951578,2017-10-22 17:00:00+00:00,Soldier Field,"Chicago, IL",61256.0,61500,100.0,,,1,10,22,6,17,0
411,400951589,2017-10-22 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",63104.0,63000,100.0,,,1,10,22,6,17,0
412,401326420,2021-10-17 20:25:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,Line: DAL -3.5,Over/Under: 50.5,1,10,17,6,20,25
413,400951598,2017-10-22 17:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65025.0,64767,100.0,,,1,10,22,6,17,0
414,400951603,2017-10-22 17:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66751.0,66468,100.0,,,1,10,22,6,17,0
415,400951619,2017-10-22 20:05:00+00:00,Levi's Stadium,"Santa Clara, CA",70133.0,68500,100.0,,,1,10,22,6,20,5
416,400951609,2017-10-22 20:25:00+00:00,Acrisure Stadium,"Pittsburgh, PA",65363.0,68400,96.0,,,1,10,22,6,20,25
417,400951641,2017-10-24 00:30:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69596.0,69879,100.0,,,1,10,24,1,0,30
418,400951638,2017-10-23 00:30:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,10,23,0,0,30
419,400951554,2017-10-08 17:00:00+00:00,Paycor Stadium,"Cincinnati, OH",52367.0,65515,80.0,,,1,10,8,6,17,0
420,400951556,2017-10-08 17:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",62032.0,67431,92.0,,,1,10,8,6,17,0
421,400951628,2017-10-22 20:25:00+00:00,MetLife Stadium,"East Rutherford, NJ",78527.0,82500,95.0,,,1,10,22,6,20,25
422,400951558,2017-10-08 17:00:00+00:00,Ford Field,"Detroit, MI",64288.0,64500,100.0,,,1,10,8,6,17,0
423,400951552,2017-10-06 00:25:00+00:00,Raymond James Stadium,"Tampa, FL",64476.0,65828,98.0,,,1,10,6,4,0,25
424,400951562,2017-10-08 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",65612.0,63000,100.0,,,1,10,8,6,17,0
425,400951651,2017-10-08 17:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69596.0,69879,100.0,,,1,10,8,6,17,0
426,400951646,2017-10-08 17:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65135.0,64767,100.0,,,1,10,8,6,17,0
427,400951650,2017-10-08 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77373.0,82500,94.0,,,1,10,8,6,17,0
428,400951655,2017-10-08 17:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",66237.0,68400,97.0,,,1,10,8,6,17,0
429,400951691,2017-10-10 00:30:00+00:00,Soldier Field,"Chicago, IL",61834.0,61500,100.0,,,1,10,10,1,0,30
430,400951657,2017-10-08 20:05:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",60745.0,77500,78.0,,,1,10,8,6,20,5
431,400951659,2017-10-08 20:05:00+00:00,Oakland Coliseum,"Oakland, CA",54980.0,55997,98.0,,,1,10,8,6,20,5
432,400951664,2017-10-09 00:30:00+00:00,NRG Stadium,"Houston, TX",71835.0,71995,100.0,,,1,10,9,0,0,30
433,401127902,2019-10-18 00:20:00+00:00,Empower Field at Mile High,"Denver, CO",76748.0,76125,100.0,,,1,10,18,4,0,20
434,401127942,2019-10-20 17:00:00+00:00,Highmark Stadium,"Orchard Park, NY",68340.0,71621,95.0,,,1,10,20,6,17,0
435,401127940,2019-10-20 17:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",71856.0,75000,96.0,,,1,10,20,6,17,0
436,401030800,2018-10-19 00:20:00+00:00,State Farm Stadium,"Glendale, AZ",62359.0,65000,96.0,,,1,10,19,4,0,20
437,400951661,2017-10-08 20:25:00+00:00,AT&T Stadium,"Arlington, TX",93329.0,100000,93.0,,,1,10,8,6,20,25
438,401127947,2019-10-20 17:00:00+00:00,Ford Field,"Detroit, MI",60314.0,64500,94.0,,,1,10,20,6,17,0
439,401127949,2019-10-20 17:00:00+00:00,Lambeau Field,"Green Bay, WI",78160.0,81041,96.0,,,1,10,20,6,17,0
440,401127951,2019-10-20 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",59977.0,63000,95.0,,,1,10,20,6,17,0
441,401030832,2018-10-21 17:00:00+00:00,Soldier Field,"Chicago, IL",62389.0,61500,100.0,,,1,10,21,6,17,0
442,401030833,2018-10-21 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",56848.0,63000,90.0,,,1,10,21,6,17,0
443,401030830,2018-10-21 17:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65265.0,64767,100.0,,,1,10,21,6,17,0
444,401127977,2019-10-20 17:00:00+00:00,FedExField,"Landover, MD",61459.0,67617,91.0,,,1,10,20,6,17,0
445,401127974,2019-10-20 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",73577.0,82500,89.0,,,1,10,20,6,17,0
446,401127945,2019-10-20 17:00:00+00:00,Paycor Stadium,"Cincinnati, OH",42784.0,65515,65.0,,,1,10,20,6,17,0
447,400951695,2017-10-13 00:25:00+00:00,Bank of America Stadium,"Charlotte, NC",74373.0,73778,100.0,,,1,10,13,4,0,25
448,401030792,2018-10-21 13:30:00+00:00,Wembley Stadium,London,84301.0,86000,98.0,,,1,10,21,6,13,30
449,401030806,2018-10-21 17:00:00+00:00,Raymond James Stadium,"Tampa, FL",53682.0,65828,82.0,,,1,10,21,6,17,0
450,401030809,2018-10-21 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77982.0,82500,95.0,,,1,10,21,6,17,0
451,401127979,2019-10-20 20:05:00+00:00,Nissan Stadium,"Nashville, TN",62431.0,69143,90.0,,,1,10,20,6,20,5
452,401127987,2019-10-21 00:20:00+00:00,AT&T Stadium,"Arlington, TX",91213.0,100000,91.0,,,1,10,21,0,0,20
453,400951697,2017-10-15 17:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",70593.0,75000,94.0,,,1,10,15,6,17,0
454,400951702,2017-10-15 17:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66848.0,66468,100.0,,,1,10,15,6,17,0
455,401127985,2019-10-20 20:25:00+00:00,Lumen Field,"Seattle, WA",69012.0,68740,100.0,,,1,10,20,6,20,25
456,401030807,2018-10-21 17:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69696.0,69879,100.0,,,1,10,21,6,17,0
457,401030836,2018-10-21 20:05:00+00:00,M&T Bank Stadium,"Baltimore, MD",70639.0,70745,100.0,,,1,10,21,6,20,5
458,401030835,2018-10-21 17:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",66534.0,67858,98.0,,,1,10,21,6,17,0
459,400951699,2017-10-15 17:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70616.0,70745,100.0,,,1,10,15,6,17,0
460,400951766,2017-10-15 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77562.0,82500,94.0,,,1,10,15,6,17,0
461,401030838,2018-10-21 20:25:00+00:00,Levi's Stadium,"Santa Clara, CA",66597.0,68500,97.0,,,1,10,21,6,20,25
462,401127982,2019-10-20 20:25:00+00:00,Soldier Field,"Chicago, IL",62306.0,61500,100.0,,,1,10,20,6,20,25
463,400951767,2017-10-15 17:00:00+00:00,FedExField,"Landover, MD",75568.0,67617,100.0,,,1,10,15,6,17,0
464,401127894,2019-10-22 00:15:00+00:00,MetLife Stadium,"East Rutherford, NJ",78523.0,82500,95.0,,,1,10,22,1,0,15
465,400951704,2017-10-15 17:00:00+00:00,Caesars Superdome,"New Orleans, LA",73117.0,73000,100.0,,,1,10,15,6,17,0
466,401030804,2018-10-22 00:20:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",75676.0,72936,100.0,,,1,10,22,0,0,20
467,401030796,2018-10-23 00:15:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",72756.0,75000,97.0,,,1,10,23,1,0,15
468,400951700,2017-10-15 17:00:00+00:00,NRG Stadium,"Houston, TX",71815.0,71995,100.0,,,1,10,15,6,17,0
469,400951776,2017-10-15 20:25:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",76994.0,72936,100.0,,,1,10,15,6,20,25
470,400951770,2017-10-15 20:05:00+00:00,State Farm Stadium,"Glendale, AZ",63999.0,65000,98.0,,,1,10,15,6,20,5
471,400951782,2017-10-16 00:30:00+00:00,Empower Field at Mile High,"Denver, CO",76721.0,76125,100.0,,,1,10,16,0,0,30
472,401326423,2021-10-22 00:20:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,Line: CLE -2.0,Over/Under: 40.0,1,10,22,4,0,20
473,400951773,2017-10-15 20:05:00+00:00,TIAA Bank Field,"Jacksonville, FL",56232.0,67858,83.0,,,1,10,15,6,20,5
474,401030837,2018-10-21 20:25:00+00:00,FedExField,"Landover, MD",66301.0,67617,98.0,,,1,10,21,6,20,25
475,400951779,2017-10-15 20:25:00+00:00,Oakland Coliseum,"Oakland, CA",54685.0,55997,98.0,,,1,10,15,6,20,25
476,401326426,2021-10-24 17:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",62739.0,64767,97.0,Line: ATL -1.5,Over/Under: 47.5,1,10,24,6,17,0
477,401326425,2021-10-24 17:00:00+00:00,Lambeau Field,"Green Bay, WI",78219.0,81041,97.0,Line: GB -8.5,Over/Under: 48.0,1,10,24,6,17,0
478,401326428,2021-10-24 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",71899.0,82500,87.0,Line: CAR -3.0,Over/Under: 43.0,1,10,24,6,17,0
479,401326427,2021-10-24 17:00:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,Line: NE -7.0,Over/Under: 42.5,1,10,24,6,17,0
480,401326429,2021-10-24 17:00:00+00:00,Nissan Stadium,"Nashville, TN",69484.0,69143,100.0,Line: KC -4.0,Over/Under: 59.0,1,10,24,6,17,0
481,401326431,2021-10-24 20:05:00+00:00,Allegiant Stadium,"Las Vegas, NV",62000.0,65000,95.0,Line: LV -1.0,Over/Under: 48.0,1,10,24,6,20,5
482,401326424,2021-10-24 17:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70659.0,70745,100.0,Line: BAL -6.0,Over/Under: 46.0,1,10,24,6,17,0
483,401326434,2021-10-25 00:20:00+00:00,Levi's Stadium,"Santa Clara, CA",56576.0,68500,83.0,Line: SF -3.5,Over/Under: 41.5,1,10,25,0,0,20
484,401326433,2021-10-24 20:25:00+00:00,Raymond James Stadium,"Tampa, FL",65635.0,65828,100.0,Line: TB -12.0,Over/Under: 47.0,1,10,24,6,20,25
485,400951785,2017-10-17 00:30:00+00:00,Nissan Stadium,"Nashville, TN",63888.0,69143,92.0,,,1,10,17,1,0,30
486,401220259,2020-10-23 00:20:00+00:00,Lincoln Financial Field,"Philadelphia, PA",,69879,,Line: PHI -5.0,Over/Under: 44.5,0,10,23,4,0,20
487,401249063,2020-10-25 17:00:00+00:00,Nissan Stadium,"Nashville, TN",10355.0,69143,15.0,Line: TEN -1.0,Over/Under: 51.0,1,10,25,6,17,0
488,401220310,2020-10-25 17:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",7796.0,75000,10.0,Line: ATL -1.0,Over/Under: 54.5,1,10,25,6,17,0
489,401326435,2021-10-26 00:15:00+00:00,Lumen Field,"Seattle, WA",68563.0,68740,100.0,Line: NO -6.0,Over/Under: 42.0,1,10,26,1,0,15
490,401220322,2020-10-25 17:00:00+00:00,Caesars Superdome,"New Orleans, LA",3000.0,73000,4.0,Line: NO -7.0,Over/Under: 49.5,1,10,25,6,17,0
491,401220138,2020-10-25 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: BUF -9.5,Over/Under: 46.5,0,10,25,6,17,0
492,401326432,2021-10-24 20:25:00+00:00,State Farm Stadium,"Glendale, AZ",60297.0,65000,93.0,Line: ARI -20.0,Over/Under: 47.5,1,10,24,6,20,25
493,401220266,2020-10-25 17:00:00+00:00,FedExField,"Landover, MD",,67617,,Line: WSH -3.5,Over/Under: 44.5,0,10,25,6,17,0
494,401220183,2020-10-25 17:00:00+00:00,NRG Stadium,"Houston, TX",12618.0,71995,18.0,Line: GB -3.0,Over/Under: 55.5,1,10,25,6,17,0
495,401220155,2020-10-25 17:00:00+00:00,Paycor Stadium,"Cincinnati, OH",9732.0,65515,15.0,Line: CLE -4.0,Over/Under: 50.0,1,10,25,6,17,0
496,401220232,2020-10-25 20:05:00+00:00,Allegiant Stadium,"Las Vegas, NV",,65000,,Line: TB -4.0,Over/Under: 51.5,0,10,25,6,20,5
497,401220210,2020-10-25 20:25:00+00:00,Empower Field at Mile High,"Denver, CO",5314.0,76125,7.0,Line: KC -7.0,Over/Under: 46.0,1,10,25,6,20,25
498,400951706,2017-10-29 17:00:00+00:00,Highmark Stadium,"Orchard Park, NY",69599.0,71621,97.0,,,1,10,29,6,17,0
499,401220338,2020-10-26 00:20:00+00:00,State Farm Stadium,"Glendale, AZ",1200.0,65000,2.0,Line: SEA -3.5,Over/Under: 55.5,1,10,26,0,0,20
500,401220136,2020-10-25 20:25:00+00:00,Gillette Stadium,"Foxboro, MA",,65878,,Over/Under: 45.0,,0,10,25,6,20,25
501,400951670,2017-10-27 00:25:00+00:00,M&T Bank Stadium,"Baltimore, MD",70408.0,70745,100.0,,,1,10,27,4,0,25
502,400951715,2017-10-29 17:00:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,10,29,6,17,0
503,400951721,2017-10-29 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77562.0,82500,94.0,,,1,10,29,6,17,0
504,400951729,2017-10-29 20:05:00+00:00,Lumen Field,"Seattle, WA",69025.0,68740,100.0,,,1,10,29,6,20,5
505,400951717,2017-10-29 17:00:00+00:00,Caesars Superdome,"New Orleans, LA",73192.0,73000,100.0,,,1,10,29,6,17,0
506,400951732,2017-10-29 20:25:00+00:00,FedExField,"Landover, MD",78428.0,67617,100.0,,,1,10,29,6,20,25
507,400951736,2017-10-30 00:30:00+00:00,Ford Field,"Detroit, MI",64983.0,64500,100.0,,,1,10,30,0,0,30
508,400951723,2017-10-29 17:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69596.0,69879,100.0,,,1,10,29,6,17,0
509,400951725,2017-10-29 17:00:00+00:00,Raymond James Stadium,"Tampa, FL",58545.0,65828,89.0,,,1,10,29,6,17,0
510,400951737,2017-10-31 00:30:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",76573.0,72936,100.0,,,1,10,31,1,0,30
511,401030703,2018-10-26 00:20:00+00:00,NRG Stadium,"Houston, TX",71726.0,71995,100.0,,,1,10,26,4,0,20
512,400951711,2017-10-29 17:00:00+00:00,Paycor Stadium,"Cincinnati, OH",57901.0,65515,88.0,,,1,10,29,6,17,0
513,401030740,2018-10-28 17:00:00+00:00,Ford Field,"Detroit, MI",65237.0,64500,100.0,,,1,10,28,6,17,0
514,401030744,2018-10-28 17:00:00+00:00,Paycor Stadium,"Cincinnati, OH",45134.0,65515,69.0,,,1,10,28,6,17,0
515,401030747,2018-10-28 17:00:00+00:00,Soldier Field,"Chicago, IL",61397.0,61500,100.0,,,1,10,28,6,17,0
516,401030699,2018-10-28 13:30:00+00:00,Wembley Stadium,London,85870.0,86000,100.0,,,1,10,28,6,13,30
517,401030735,2018-10-28 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77537.0,82500,94.0,,,1,10,28,6,17,0
518,401030780,2018-10-28 20:25:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",75822.0,77500,98.0,,,1,10,28,6,20,25
519,401030731,2018-10-28 17:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",63780.0,68400,93.0,,,1,10,28,6,17,0
520,401030789,2018-10-30 00:15:00+00:00,Highmark Stadium,"Orchard Park, NY",70109.0,71621,98.0,,,1,10,30,1,0,15
521,401030707,2018-10-28 17:00:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",77103.0,72936,100.0,,,1,10,28,6,17,0
522,401030772,2018-10-28 20:25:00+00:00,State Farm Stadium,"Glendale, AZ",61923.0,65000,95.0,,,1,10,28,6,20,25
523,401030767,2018-11-02 00:20:00+00:00,Levi's Stadium,"Santa Clara, CA",69592.0,68500,100.0,,,1,11,2,4,0,20
524,401030749,2018-10-28 20:05:00+00:00,Oakland Coliseum,"Oakland, CA",54372.0,55997,97.0,,,1,10,28,6,20,5
525,401030849,2018-10-28 17:00:00+00:00,Bank of America Stadium,"Charlotte, NC",73843.0,73778,100.0,,,1,10,28,6,17,0
526,401030786,2018-10-29 00:20:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66801.0,66468,100.0,,,1,10,29,0,0,20
527,401030814,2018-11-04 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,,,1,11,4,6,18,0
528,401030826,2018-11-04 18:00:00+00:00,FedExField,"Landover, MD",62386.0,67617,92.0,,,1,11,4,6,18,0
529,401030816,2018-11-04 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65533.0,64767,100.0,,,1,11,4,6,18,0
530,401030822,2018-11-04 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66825.0,66468,100.0,,,1,11,4,6,18,0
531,401030769,2018-11-04 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",68749.0,71621,96.0,,,1,11,4,6,18,0
532,401030811,2018-11-04 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",73513.0,73778,100.0,,,1,11,4,6,18,0
533,401326436,2021-10-29 00:20:00+00:00,State Farm Stadium,"Glendale, AZ",63696.0,65000,98.0,Line: ARI -6.5,Over/Under: 50.5,1,10,29,4,0,20
534,401030829,2018-11-04 21:05:00+00:00,Empower Field at Mile High,"Denver, CO",76270.0,76125,100.0,,,1,11,4,6,21,5
535,401326437,2021-10-31 17:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",68583.0,75000,91.0,Line: ATL -2.5,Over/Under: 46.5,1,10,31,6,17,0
536,401326438,2021-10-31 17:00:00+00:00,Highmark Stadium,"Orchard Park, NY",69355.0,71621,97.0,Line: BUF -15.0,Over/Under: 48.5,1,10,31,6,17,0
537,401030858,2018-11-05 01:20:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,11,5,0,1,20
538,401326439,2021-10-31 17:00:00+00:00,Soldier Field,"Chicago, IL",60877.0,61500,99.0,Line: SF -4.5,Over/Under: 40.0,1,10,31,6,17,0
539,401030852,2018-11-04 21:05:00+00:00,Lumen Field,"Seattle, WA",68989.0,68740,100.0,,,1,11,4,6,21,5
540,401030862,2018-11-06 01:15:00+00:00,AT&T Stadium,"Arlington, TX",90466.0,100000,90.0,,,1,11,6,1,1,15
541,401030819,2018-11-04 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70997.0,70745,100.0,,,1,11,4,6,18,0
542,401030855,2018-11-04 21:25:00+00:00,Caesars Superdome,"New Orleans, LA",73086.0,73000,100.0,,,1,11,4,6,21,25
543,401326441,2021-10-31 17:00:00+00:00,Ford Field,"Detroit, MI",47192.0,64500,73.0,Line: PHI -3.0,Over/Under: 48.0,1,10,31,6,17,0
544,401326440,2021-10-31 17:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,Line: CLE -5.0,Over/Under: 43.0,1,10,31,6,17,0
545,401128037,2019-10-27 17:00:00+00:00,Highmark Stadium,"Orchard Park, NY",69435.0,71621,97.0,,,1,10,27,6,17,0
546,401326442,2021-10-31 17:00:00+00:00,NRG Stadium,"Houston, TX",66013.0,71995,92.0,Line: LAR -16.5,Over/Under: 47.0,1,10,31,6,17,0
547,401128039,2019-10-27 17:00:00+00:00,Soldier Field,"Chicago, IL",61632.0,61500,100.0,,,1,10,27,6,17,0
548,401128048,2019-10-27 17:00:00+00:00,Nissan Stadium,"Nashville, TN",62073.0,69143,90.0,,,1,10,27,6,17,0
549,401127905,2019-10-25 00:20:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66776.0,66468,100.0,,,1,10,25,4,0,20
550,401326443,2021-10-31 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",59175.0,63000,94.0,Line: IND -3.0,Over/Under: 51.0,1,10,31,6,17,0
551,401128035,2019-10-27 17:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",71483.0,75000,95.0,,,1,10,27,6,17,0
552,401128042,2019-10-27 17:00:00+00:00,Ford Field,"Detroit, MI",58509.0,64500,91.0,,,1,10,27,6,17,0
553,401326446,2021-10-31 20:05:00+00:00,Lumen Field,"Seattle, WA",67243.0,68740,98.0,Line: SEA -4.0,Over/Under: 44.5,1,10,31,6,20,5
554,401128051,2019-10-27 17:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",61653.0,63000,98.0,,,1,10,27,6,17,0
555,401326444,2021-10-31 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",67503.0,82500,82.0,Line: CIN -11.5,Over/Under: 43.0,1,10,31,6,17,0
556,401326447,2021-10-31 20:25:00+00:00,Empower Field at Mile High,"Denver, CO",75973.0,76125,100.0,Line: DEN -4.0,Over/Under: 45.0,1,10,31,6,20,25
557,401127912,2019-10-27 17:00:00+00:00,Wembley Stadium,London,83720.0,86000,97.0,,,1,10,27,6,17,0
558,401128046,2019-10-27 17:00:00+00:00,Caesars Superdome,"New Orleans, LA",73064.0,73000,100.0,,,1,10,27,6,17,0
